"gene_name","de_novo_junctions","strand","paste_into_igv_junction","no_dox","dox_0125","dox_0187","dox_021","dox_025","dox_075","delta075025","delta025021","delta021018","delta018012","delta012000","delta075025normal","delta025021normal","delta021018normal","delta018012normal","delta012000normal","max_slope","percentile","color_gene_name","name","value","alpha_gene_name"
"CEP76",0,"-","chr18:12699165-12699830",0.0166,0.0482,0.0591,0.0802,0.0849,0.1034,0.0185,0.00470000000000001,0.0211,0.0109,0.0316,0.213133640552995,0.0541474654377881,0.243087557603686,0.125576036866359,0.364055299539171,0.364055299539171,5,"mid_slope","dox_0187normal",0.48963133640553,"2"
"CEP76",0,"-","chr18:12699165-12699830",0.0166,0.0482,0.0591,0.0802,0.0849,0.1034,0.0185,0.00470000000000001,0.0211,0.0109,0.0316,0.213133640552995,0.0541474654377881,0.243087557603686,0.125576036866359,0.364055299539171,0.364055299539171,5,"mid_slope","dox_021normal",0.732718894009216,"2"
"CEP76",0,"-","chr18:12699165-12699830",0.0166,0.0482,0.0591,0.0802,0.0849,0.1034,0.0185,0.00470000000000001,0.0211,0.0109,0.0316,0.213133640552995,0.0541474654377881,0.243087557603686,0.125576036866359,0.364055299539171,0.364055299539171,5,"mid_slope","dox_025normal",0.786866359447005,"2"
"CEP76",0,"-","chr18:12699165-12699830",0.0166,0.0482,0.0591,0.0802,0.0849,0.1034,0.0185,0.00470000000000001,0.0211,0.0109,0.0316,0.213133640552995,0.0541474654377881,0.243087557603686,0.125576036866359,0.364055299539171,0.364055299539171,5,"mid_slope","dox_075normal",1,"2"
"PQBP1",0,"+","chrX:48898346-48898492",0.0044,0.0115,0.0059,0.0174,0.0055,0.1748,0.1693,-0.0119,0.0115,-0.0056,0.0071,0.993544600938967,-0.0698356807511737,0.0674882629107981,-0.0328638497652582,0.0416666666666667,0.993544600938967,85,"mid_slope","no_doxnormal",0,"2"
"PQBP1",0,"+","chrX:48898346-48898492",0.0044,0.0115,0.0059,0.0174,0.0055,0.1748,0.1693,-0.0119,0.0115,-0.0056,0.0071,0.993544600938967,-0.0698356807511737,0.0674882629107981,-0.0328638497652582,0.0416666666666667,0.993544600938967,85,"mid_slope","dox_0125normal",0.0416666666666667,"2"
"PQBP1",0,"+","chrX:48898346-48898492",0.0044,0.0115,0.0059,0.0174,0.0055,0.1748,0.1693,-0.0119,0.0115,-0.0056,0.0071,0.993544600938967,-0.0698356807511737,0.0674882629107981,-0.0328638497652582,0.0416666666666667,0.993544600938967,85,"mid_slope","dox_0187normal",0.00880281690140845,"2"
"PQBP1",0,"+","chrX:48898346-48898492",0.0044,0.0115,0.0059,0.0174,0.0055,0.1748,0.1693,-0.0119,0.0115,-0.0056,0.0071,0.993544600938967,-0.0698356807511737,0.0674882629107981,-0.0328638497652582,0.0416666666666667,0.993544600938967,85,"mid_slope","dox_021normal",0.0762910798122065,"2"
"PQBP1",0,"+","chrX:48898346-48898492",0.0044,0.0115,0.0059,0.0174,0.0055,0.1748,0.1693,-0.0119,0.0115,-0.0056,0.0071,0.993544600938967,-0.0698356807511737,0.0674882629107981,-0.0328638497652582,0.0416666666666667,0.993544600938967,85,"mid_slope","dox_025normal",0.00645539906103286,"2"
"PQBP1",0,"+","chrX:48898346-48898492",0.0044,0.0115,0.0059,0.0174,0.0055,0.1748,0.1693,-0.0119,0.0115,-0.0056,0.0071,0.993544600938967,-0.0698356807511737,0.0674882629107981,-0.0328638497652582,0.0416666666666667,0.993544600938967,85,"mid_slope","dox_075normal",1,"2"
"PQBP1",1,"+","chrX:48898350-48898492",0.0239,0.0199,0.0269,0.0166,0.0456,0.8199,0.7743,0.029,-0.0103,0.007,-0.004,0.972738693467337,0.0364321608040201,-0.0129396984924623,0.00879396984924623,-0.0050251256281407,0.972738693467337,80,"mid_slope","no_doxnormal",0,"2"
"PQBP1",1,"+","chrX:48898350-48898492",0.0239,0.0199,0.0269,0.0166,0.0456,0.8199,0.7743,0.029,-0.0103,0.007,-0.004,0.972738693467337,0.0364321608040201,-0.0129396984924623,0.00879396984924623,-0.0050251256281407,0.972738693467337,80,"mid_slope","dox_0125normal",-0.0050251256281407,"2"
"PQBP1",1,"+","chrX:48898350-48898492",0.0239,0.0199,0.0269,0.0166,0.0456,0.8199,0.7743,0.029,-0.0103,0.007,-0.004,0.972738693467337,0.0364321608040201,-0.0129396984924623,0.00879396984924623,-0.0050251256281407,0.972738693467337,80,"mid_slope","dox_0187normal",0.00376884422110553,"2"
"PQBP1",1,"+","chrX:48898350-48898492",0.0239,0.0199,0.0269,0.0166,0.0456,0.8199,0.7743,0.029,-0.0103,0.007,-0.004,0.972738693467337,0.0364321608040201,-0.0129396984924623,0.00879396984924623,-0.0050251256281407,0.972738693467337,80,"mid_slope","dox_021normal",-0.00917085427135679,"2"
"PQBP1",1,"+","chrX:48898350-48898492",0.0239,0.0199,0.0269,0.0166,0.0456,0.8199,0.7743,0.029,-0.0103,0.007,-0.004,0.972738693467337,0.0364321608040201,-0.0129396984924623,0.00879396984924623,-0.0050251256281407,0.972738693467337,80,"mid_slope","dox_025normal",0.0272613065326633,"2"
"PQBP1",1,"+","chrX:48898350-48898492",0.0239,0.0199,0.0269,0.0166,0.0456,0.8199,0.7743,0.029,-0.0103,0.007,-0.004,0.972738693467337,0.0364321608040201,-0.0129396984924623,0.00879396984924623,-0.0050251256281407,0.972738693467337,80,"mid_slope","dox_075normal",1,"2"
"ARHGAP5",0,"+","chr14:32077053-32090502",0.0248,0.1317,0.1427,0.1548,0.1474,0.1419,-0.0055,-0.00739999999999999,0.0121,0.011,0.1069,-0.0469684030742956,-0.063193851409052,0.10333048676345,0.0939368061485908,0.912894961571307,0.912894961571307,74,"mid_slope","no_doxnormal",0,"2"
"ARHGAP5",0,"+","chr14:32077053-32090502",0.0248,0.1317,0.1427,0.1548,0.1474,0.1419,-0.0055,-0.00739999999999999,0.0121,0.011,0.1069,-0.0469684030742956,-0.063193851409052,0.10333048676345,0.0939368061485908,0.912894961571307,0.912894961571307,74,"mid_slope","dox_0125normal",0.912894961571307,"2"
"ARHGAP5",0,"+","chr14:32077053-32090502",0.0248,0.1317,0.1427,0.1548,0.1474,0.1419,-0.0055,-0.00739999999999999,0.0121,0.011,0.1069,-0.0469684030742956,-0.063193851409052,0.10333048676345,0.0939368061485908,0.912894961571307,0.912894961571307,74,"mid_slope","dox_0187normal",1.0068317677199,"2"
"ARHGAP5",0,"+","chr14:32077053-32090502",0.0248,0.1317,0.1427,0.1548,0.1474,0.1419,-0.0055,-0.00739999999999999,0.0121,0.011,0.1069,-0.0469684030742956,-0.063193851409052,0.10333048676345,0.0939368061485908,0.912894961571307,0.912894961571307,74,"mid_slope","dox_021normal",1.11016225448335,"2"
"ARHGAP5",0,"+","chr14:32077053-32090502",0.0248,0.1317,0.1427,0.1548,0.1474,0.1419,-0.0055,-0.00739999999999999,0.0121,0.011,0.1069,-0.0469684030742956,-0.063193851409052,0.10333048676345,0.0939368061485908,0.912894961571307,0.912894961571307,74,"mid_slope","dox_025normal",1.0469684030743,"2"
"ARHGAP5",0,"+","chr14:32077053-32090502",0.0248,0.1317,0.1427,0.1548,0.1474,0.1419,-0.0055,-0.00739999999999999,0.0121,0.011,0.1069,-0.0469684030742956,-0.063193851409052,0.10333048676345,0.0939368061485908,0.912894961571307,0.912894961571307,74,"mid_slope","dox_075normal",1,"2"
"TPD52L2",1,"+","chr20:63888705-63888872",0.0041,0.0042,0.0047,0.0046,0.0039,0.2164,0.2125,-7e-04,-1e-04,5e-04,9.99999999999994e-05,1.00094206311823,-0.00329722091380122,-0.000471031559114462,0.00235515779557231,0.000471031559114458,1.00094206311823,92,"mid_slope","no_doxnormal",0,"2"
"TPD52L2",1,"+","chr20:63888705-63888872",0.0041,0.0042,0.0047,0.0046,0.0039,0.2164,0.2125,-7e-04,-1e-04,5e-04,9.99999999999994e-05,1.00094206311823,-0.00329722091380122,-0.000471031559114462,0.00235515779557231,0.000471031559114458,1.00094206311823,92,"mid_slope","dox_0125normal",0.000471031559114458,"2"
"TPD52L2",1,"+","chr20:63888705-63888872",0.0041,0.0042,0.0047,0.0046,0.0039,0.2164,0.2125,-7e-04,-1e-04,5e-04,9.99999999999994e-05,1.00094206311823,-0.00329722091380122,-0.000471031559114462,0.00235515779557231,0.000471031559114458,1.00094206311823,92,"mid_slope","dox_0187normal",0.00282618935468676,"2"
"TPD52L2",1,"+","chr20:63888705-63888872",0.0041,0.0042,0.0047,0.0046,0.0039,0.2164,0.2125,-7e-04,-1e-04,5e-04,9.99999999999994e-05,1.00094206311823,-0.00329722091380122,-0.000471031559114462,0.00235515779557231,0.000471031559114458,1.00094206311823,92,"mid_slope","dox_021normal",0.0023551577955723,"2"
"TPD52L2",1,"+","chr20:63888705-63888872",0.0041,0.0042,0.0047,0.0046,0.0039,0.2164,0.2125,-7e-04,-1e-04,5e-04,9.99999999999994e-05,1.00094206311823,-0.00329722091380122,-0.000471031559114462,0.00235515779557231,0.000471031559114458,1.00094206311823,92,"mid_slope","dox_025normal",-0.000942063118228924,"2"
"TPD52L2",1,"+","chr20:63888705-63888872",0.0041,0.0042,0.0047,0.0046,0.0039,0.2164,0.2125,-7e-04,-1e-04,5e-04,9.99999999999994e-05,1.00094206311823,-0.00329722091380122,-0.000471031559114462,0.00235515779557231,0.000471031559114458,1.00094206311823,92,"mid_slope","dox_075normal",1,"2"
"ABCD1",1,"+","chrX:153740237-153740305",0.0031,0.0034,0.0459,0.0206,0.1046,0.418,0.3134,0.084,-0.0253,0.0425,3e-04,0.755362738009159,0.202458423716558,-0.0609785490479634,0.102434321523259,0.000723065798987708,0.755362738009159,53,"mid_slope","no_doxnormal",0,"2"
"ABCD1",1,"+","chrX:153740237-153740305",0.0031,0.0034,0.0459,0.0206,0.1046,0.418,0.3134,0.084,-0.0253,0.0425,3e-04,0.755362738009159,0.202458423716558,-0.0609785490479634,0.102434321523259,0.000723065798987708,0.755362738009159,53,"mid_slope","dox_0125normal",0.000723065798987708,"2"
"ABCD1",1,"+","chrX:153740237-153740305",0.0031,0.0034,0.0459,0.0206,0.1046,0.418,0.3134,0.084,-0.0253,0.0425,3e-04,0.755362738009159,0.202458423716558,-0.0609785490479634,0.102434321523259,0.000723065798987708,0.755362738009159,53,"mid_slope","dox_0187normal",0.103157387322246,"2"
"ABCD1",1,"+","chrX:153740237-153740305",0.0031,0.0034,0.0459,0.0206,0.1046,0.418,0.3134,0.084,-0.0253,0.0425,3e-04,0.755362738009159,0.202458423716558,-0.0609785490479634,0.102434321523259,0.000723065798987708,0.755362738009159,53,"mid_slope","dox_021normal",0.042178838274283,"2"
"ABCD1",1,"+","chrX:153740237-153740305",0.0031,0.0034,0.0459,0.0206,0.1046,0.418,0.3134,0.084,-0.0253,0.0425,3e-04,0.755362738009159,0.202458423716558,-0.0609785490479634,0.102434321523259,0.000723065798987708,0.755362738009159,53,"mid_slope","dox_025normal",0.244637261990841,"2"
"ABCD1",1,"+","chrX:153740237-153740305",0.0031,0.0034,0.0459,0.0206,0.1046,0.418,0.3134,0.084,-0.0253,0.0425,3e-04,0.755362738009159,0.202458423716558,-0.0609785490479634,0.102434321523259,0.000723065798987708,0.755362738009159,53,"mid_slope","dox_075normal",1,"2"
"ABCD1",1,"+","chrX:153740439-153740574",0.0031,0.0034,0.0044,0.0532,0.0645,0.2569,0.1924,0.0113,0.0488,0.001,3e-04,0.758077226162333,0.0445232466509062,0.192277383766745,0.00394011032308905,0.00118203309692671,0.758077226162333,54,"mid_slope","no_doxnormal",0,"2"
"ABCD1",1,"+","chrX:153740439-153740574",0.0031,0.0034,0.0044,0.0532,0.0645,0.2569,0.1924,0.0113,0.0488,0.001,3e-04,0.758077226162333,0.0445232466509062,0.192277383766745,0.00394011032308905,0.00118203309692671,0.758077226162333,54,"mid_slope","dox_0125normal",0.00118203309692671,"2"
"ABCD1",1,"+","chrX:153740439-153740574",0.0031,0.0034,0.0044,0.0532,0.0645,0.2569,0.1924,0.0113,0.0488,0.001,3e-04,0.758077226162333,0.0445232466509062,0.192277383766745,0.00394011032308905,0.00118203309692671,0.758077226162333,54,"mid_slope","dox_0187normal",0.00512214342001576,"2"
"ABCD1",1,"+","chrX:153740439-153740574",0.0031,0.0034,0.0044,0.0532,0.0645,0.2569,0.1924,0.0113,0.0488,0.001,3e-04,0.758077226162333,0.0445232466509062,0.192277383766745,0.00394011032308905,0.00118203309692671,0.758077226162333,54,"mid_slope","dox_021normal",0.197399527186761,"2"
"ABCD1",1,"+","chrX:153740439-153740574",0.0031,0.0034,0.0044,0.0532,0.0645,0.2569,0.1924,0.0113,0.0488,0.001,3e-04,0.758077226162333,0.0445232466509062,0.192277383766745,0.00394011032308905,0.00118203309692671,0.758077226162333,54,"mid_slope","dox_025normal",0.241922773837667,"2"
"ABCD1",1,"+","chrX:153740439-153740574",0.0031,0.0034,0.0044,0.0532,0.0645,0.2569,0.1924,0.0113,0.0488,0.001,3e-04,0.758077226162333,0.0445232466509062,0.192277383766745,0.00394011032308905,0.00118203309692671,0.758077226162333,54,"mid_slope","dox_075normal",1,"2"
"CSK",1,"+","chr15:74784523-74798233",0.0167,0.0394,0.9896,0.9868,0.9907,0.9894,-0.00130000000000008,0.00390000000000001,-0.00280000000000002,0.9502,0.0227,-0.00133648606970294,0.0040094582091087,-0.00287858538089869,0.976868510332066,0.0233371029094274,0.976868510332066,82,"mid_slope","no_doxnormal",0,"2"
"CSK",1,"+","chr15:74784523-74798233",0.0167,0.0394,0.9896,0.9868,0.9907,0.9894,-0.00130000000000008,0.00390000000000001,-0.00280000000000002,0.9502,0.0227,-0.00133648606970294,0.0040094582091087,-0.00287858538089869,0.976868510332066,0.0233371029094274,0.976868510332066,82,"mid_slope","dox_0125normal",0.0233371029094274,"2"
"CSK",1,"+","chr15:74784523-74798233",0.0167,0.0394,0.9896,0.9868,0.9907,0.9894,-0.00130000000000008,0.00390000000000001,-0.00280000000000002,0.9502,0.0227,-0.00133648606970294,0.0040094582091087,-0.00287858538089869,0.976868510332066,0.0233371029094274,0.976868510332066,82,"mid_slope","dox_0187normal",1.00020561324149,"2"
"CSK",1,"+","chr15:74784523-74798233",0.0167,0.0394,0.9896,0.9868,0.9907,0.9894,-0.00130000000000008,0.00390000000000001,-0.00280000000000002,0.9502,0.0227,-0.00133648606970294,0.0040094582091087,-0.00287858538089869,0.976868510332066,0.0233371029094274,0.976868510332066,82,"mid_slope","dox_021normal",0.997327027860594,"2"
"CSK",1,"+","chr15:74784523-74798233",0.0167,0.0394,0.9896,0.9868,0.9907,0.9894,-0.00130000000000008,0.00390000000000001,-0.00280000000000002,0.9502,0.0227,-0.00133648606970294,0.0040094582091087,-0.00287858538089869,0.976868510332066,0.0233371029094274,0.976868510332066,82,"mid_slope","dox_025normal",1.0013364860697,"2"
"CSK",1,"+","chr15:74784523-74798233",0.0167,0.0394,0.9896,0.9868,0.9907,0.9894,-0.00130000000000008,0.00390000000000001,-0.00280000000000002,0.9502,0.0227,-0.00133648606970294,0.0040094582091087,-0.00287858538089869,0.976868510332066,0.0233371029094274,0.976868510332066,82,"mid_slope","dox_075normal",1,"2"
"RBBP7",0,"-","chrX:16869220-16869494",0.0288,0.0263,0.0437,0.043,0.0394,0.1132,0.0738,-0.0036,-0.000700000000000006,0.0174,-0.0025,0.874407582938389,-0.042654028436019,-0.00829383886255933,0.206161137440758,-0.0296208530805687,0.874407582938389,69,"mid_slope","no_doxnormal",0,"2"
"RBBP7",0,"-","chrX:16869220-16869494",0.0288,0.0263,0.0437,0.043,0.0394,0.1132,0.0738,-0.0036,-0.000700000000000006,0.0174,-0.0025,0.874407582938389,-0.042654028436019,-0.00829383886255933,0.206161137440758,-0.0296208530805687,0.874407582938389,69,"mid_slope","dox_0125normal",-0.0296208530805687,"2"
"RBBP7",0,"-","chrX:16869220-16869494",0.0288,0.0263,0.0437,0.043,0.0394,0.1132,0.0738,-0.0036,-0.000700000000000006,0.0174,-0.0025,0.874407582938389,-0.042654028436019,-0.00829383886255933,0.206161137440758,-0.0296208530805687,0.874407582938389,69,"mid_slope","dox_0187normal",0.17654028436019,"2"
"RBBP7",0,"-","chrX:16869220-16869494",0.0288,0.0263,0.0437,0.043,0.0394,0.1132,0.0738,-0.0036,-0.000700000000000006,0.0174,-0.0025,0.874407582938389,-0.042654028436019,-0.00829383886255933,0.206161137440758,-0.0296208530805687,0.874407582938389,69,"mid_slope","dox_021normal",0.16824644549763,"2"
"RBBP7",0,"-","chrX:16869220-16869494",0.0288,0.0263,0.0437,0.043,0.0394,0.1132,0.0738,-0.0036,-0.000700000000000006,0.0174,-0.0025,0.874407582938389,-0.042654028436019,-0.00829383886255933,0.206161137440758,-0.0296208530805687,0.874407582938389,69,"mid_slope","dox_025normal",0.125592417061611,"2"
"RBBP7",0,"-","chrX:16869220-16869494",0.0288,0.0263,0.0437,0.043,0.0394,0.1132,0.0738,-0.0036,-0.000700000000000006,0.0174,-0.0025,0.874407582938389,-0.042654028436019,-0.00829383886255933,0.206161137440758,-0.0296208530805687,0.874407582938389,69,"mid_slope","dox_075normal",1,"2"
"USP10",1,"+","chr16:84735173-84740309",0.0027,0.001,0.0324,0.0333,0.0464,0.1208,0.0744,0.0131,0.000900000000000005,0.0314,-0.0017,0.629974597798476,0.110922946655377,0.00762066045723964,0.265876375952583,-0.0143945808636749,0.629974597798476,46,"mid_slope","no_doxnormal",0,"2"
"USP10",1,"+","chr16:84735173-84740309",0.0027,0.001,0.0324,0.0333,0.0464,0.1208,0.0744,0.0131,0.000900000000000005,0.0314,-0.0017,0.629974597798476,0.110922946655377,0.00762066045723964,0.265876375952583,-0.0143945808636749,0.629974597798476,46,"mid_slope","dox_0125normal",-0.0143945808636749,"2"
"USP10",1,"+","chr16:84735173-84740309",0.0027,0.001,0.0324,0.0333,0.0464,0.1208,0.0744,0.0131,0.000900000000000005,0.0314,-0.0017,0.629974597798476,0.110922946655377,0.00762066045723964,0.265876375952583,-0.0143945808636749,0.629974597798476,46,"mid_slope","dox_0187normal",0.251481795088908,"2"
"USP10",1,"+","chr16:84735173-84740309",0.0027,0.001,0.0324,0.0333,0.0464,0.1208,0.0744,0.0131,0.000900000000000005,0.0314,-0.0017,0.629974597798476,0.110922946655377,0.00762066045723964,0.265876375952583,-0.0143945808636749,0.629974597798476,46,"mid_slope","dox_021normal",0.259102455546147,"2"
"USP10",1,"+","chr16:84735173-84740309",0.0027,0.001,0.0324,0.0333,0.0464,0.1208,0.0744,0.0131,0.000900000000000005,0.0314,-0.0017,0.629974597798476,0.110922946655377,0.00762066045723964,0.265876375952583,-0.0143945808636749,0.629974597798476,46,"mid_slope","dox_025normal",0.370025402201524,"2"
"USP10",1,"+","chr16:84735173-84740309",0.0027,0.001,0.0324,0.0333,0.0464,0.1208,0.0744,0.0131,0.000900000000000005,0.0314,-0.0017,0.629974597798476,0.110922946655377,0.00762066045723964,0.265876375952583,-0.0143945808636749,0.629974597798476,46,"mid_slope","dox_075normal",1,"2"
"HMOX2",1,"+","chr16:4483742-4505484",0.0058,3e-04,0.0036,0.0206,0.059,0.2719,0.2129,0.0384,0.017,0.0033,-0.0055,0.800075159714393,0.144306651634724,0.0638857572341225,0.0124013528748591,-0.0206689214580985,0.800075159714393,58,"mid_slope","no_doxnormal",0,"2"
"HMOX2",1,"+","chr16:4483742-4505484",0.0058,3e-04,0.0036,0.0206,0.059,0.2719,0.2129,0.0384,0.017,0.0033,-0.0055,0.800075159714393,0.144306651634724,0.0638857572341225,0.0124013528748591,-0.0206689214580985,0.800075159714393,58,"mid_slope","dox_0125normal",-0.0206689214580985,"2"
"HMOX2",1,"+","chr16:4483742-4505484",0.0058,3e-04,0.0036,0.0206,0.059,0.2719,0.2129,0.0384,0.017,0.0033,-0.0055,0.800075159714393,0.144306651634724,0.0638857572341225,0.0124013528748591,-0.0206689214580985,0.800075159714393,58,"mid_slope","dox_0187normal",-0.00826756858323938,"2"
"HMOX2",1,"+","chr16:4483742-4505484",0.0058,3e-04,0.0036,0.0206,0.059,0.2719,0.2129,0.0384,0.017,0.0033,-0.0055,0.800075159714393,0.144306651634724,0.0638857572341225,0.0124013528748591,-0.0206689214580985,0.800075159714393,58,"mid_slope","dox_021normal",0.0556181886508831,"2"
"HMOX2",1,"+","chr16:4483742-4505484",0.0058,3e-04,0.0036,0.0206,0.059,0.2719,0.2129,0.0384,0.017,0.0033,-0.0055,0.800075159714393,0.144306651634724,0.0638857572341225,0.0124013528748591,-0.0206689214580985,0.800075159714393,58,"mid_slope","dox_025normal",0.199924840285607,"2"
"HMOX2",1,"+","chr16:4483742-4505484",0.0058,3e-04,0.0036,0.0206,0.059,0.2719,0.2129,0.0384,0.017,0.0033,-0.0055,0.800075159714393,0.144306651634724,0.0638857572341225,0.0124013528748591,-0.0206689214580985,0.800075159714393,58,"mid_slope","dox_075normal",1,"2"
"CLASRP",0,"+","chr19:45057882-45059268",0.0454,0.0687,0.0693,0.0618,0.0907,0.1335,0.0428,0.0289,-0.0075,0.000600000000000003,0.0233,0.485811577752554,0.328036322360953,-0.0851305334846765,0.00681044267877418,0.264472190692395,0.485811577752554,25,"mid_slope","no_doxnormal",0,"2"
"CLASRP",0,"+","chr19:45057882-45059268",0.0454,0.0687,0.0693,0.0618,0.0907,0.1335,0.0428,0.0289,-0.0075,0.000600000000000003,0.0233,0.485811577752554,0.328036322360953,-0.0851305334846765,0.00681044267877418,0.264472190692395,0.485811577752554,25,"mid_slope","dox_0125normal",0.264472190692395,"2"
"CLASRP",0,"+","chr19:45057882-45059268",0.0454,0.0687,0.0693,0.0618,0.0907,0.1335,0.0428,0.0289,-0.0075,0.000600000000000003,0.0233,0.485811577752554,0.328036322360953,-0.0851305334846765,0.00681044267877418,0.264472190692395,0.485811577752554,25,"mid_slope","dox_0187normal",0.271282633371169,"2"
"CLASRP",0,"+","chr19:45057882-45059268",0.0454,0.0687,0.0693,0.0618,0.0907,0.1335,0.0428,0.0289,-0.0075,0.000600000000000003,0.0233,0.485811577752554,0.328036322360953,-0.0851305334846765,0.00681044267877418,0.264472190692395,0.485811577752554,25,"mid_slope","dox_021normal",0.186152099886493,"2"
"CLASRP",0,"+","chr19:45057882-45059268",0.0454,0.0687,0.0693,0.0618,0.0907,0.1335,0.0428,0.0289,-0.0075,0.000600000000000003,0.0233,0.485811577752554,0.328036322360953,-0.0851305334846765,0.00681044267877418,0.264472190692395,0.485811577752554,25,"mid_slope","dox_025normal",0.514188422247446,"2"
"CLASRP",0,"+","chr19:45057882-45059268",0.0454,0.0687,0.0693,0.0618,0.0907,0.1335,0.0428,0.0289,-0.0075,0.000600000000000003,0.0233,0.485811577752554,0.328036322360953,-0.0851305334846765,0.00681044267877418,0.264472190692395,0.485811577752554,25,"mid_slope","dox_075normal",1,"2"
"AMH",0,"+","chr19:2250479-2250652",0.0084,0.0382,0.0535,0.0518,0.0769,0.2601,0.1832,0.0251,-0.0017,0.0153,0.0298,0.727850615812475,0.0997218911402463,-0.00675407230830352,0.0607866507747318,0.11839491458085,0.727850615812475,52,"mid_slope","no_doxnormal",0,"2"
"AMH",0,"+","chr19:2250479-2250652",0.0084,0.0382,0.0535,0.0518,0.0769,0.2601,0.1832,0.0251,-0.0017,0.0153,0.0298,0.727850615812475,0.0997218911402463,-0.00675407230830352,0.0607866507747318,0.11839491458085,0.727850615812475,52,"mid_slope","dox_0125normal",0.11839491458085,"2"
"AMH",0,"+","chr19:2250479-2250652",0.0084,0.0382,0.0535,0.0518,0.0769,0.2601,0.1832,0.0251,-0.0017,0.0153,0.0298,0.727850615812475,0.0997218911402463,-0.00675407230830352,0.0607866507747318,0.11839491458085,0.727850615812475,52,"mid_slope","dox_0187normal",0.179181565355582,"2"
"AMH",0,"+","chr19:2250479-2250652",0.0084,0.0382,0.0535,0.0518,0.0769,0.2601,0.1832,0.0251,-0.0017,0.0153,0.0298,0.727850615812475,0.0997218911402463,-0.00675407230830352,0.0607866507747318,0.11839491458085,0.727850615812475,52,"mid_slope","dox_021normal",0.172427493047279,"2"
"AMH",0,"+","chr19:2250479-2250652",0.0084,0.0382,0.0535,0.0518,0.0769,0.2601,0.1832,0.0251,-0.0017,0.0153,0.0298,0.727850615812475,0.0997218911402463,-0.00675407230830352,0.0607866507747318,0.11839491458085,0.727850615812475,52,"mid_slope","dox_025normal",0.272149384187525,"2"
"AMH",0,"+","chr19:2250479-2250652",0.0084,0.0382,0.0535,0.0518,0.0769,0.2601,0.1832,0.0251,-0.0017,0.0153,0.0298,0.727850615812475,0.0997218911402463,-0.00675407230830352,0.0607866507747318,0.11839491458085,0.727850615812475,52,"mid_slope","dox_075normal",1,"2"
"BRF2",0,"-","chr8:37845213-37845686",0.0247,0.0206,0.0224,0.0303,0.0244,0.1006,0.0762,-0.0059,0.0079,0.0018,-0.0041,1.00395256916996,-0.077733860342556,0.104084321475626,0.0237154150197628,-0.0540184453227931,1.00395256916996,94,"mid_slope","no_doxnormal",0,"2"
"BRF2",0,"-","chr8:37845213-37845686",0.0247,0.0206,0.0224,0.0303,0.0244,0.1006,0.0762,-0.0059,0.0079,0.0018,-0.0041,1.00395256916996,-0.077733860342556,0.104084321475626,0.0237154150197628,-0.0540184453227931,1.00395256916996,94,"mid_slope","dox_0125normal",-0.0540184453227931,"2"
"BRF2",0,"-","chr8:37845213-37845686",0.0247,0.0206,0.0224,0.0303,0.0244,0.1006,0.0762,-0.0059,0.0079,0.0018,-0.0041,1.00395256916996,-0.077733860342556,0.104084321475626,0.0237154150197628,-0.0540184453227931,1.00395256916996,94,"mid_slope","dox_0187normal",-0.0303030303030303,"2"
"BRF2",0,"-","chr8:37845213-37845686",0.0247,0.0206,0.0224,0.0303,0.0244,0.1006,0.0762,-0.0059,0.0079,0.0018,-0.0041,1.00395256916996,-0.077733860342556,0.104084321475626,0.0237154150197628,-0.0540184453227931,1.00395256916996,94,"mid_slope","dox_021normal",0.0737812911725955,"2"
"BRF2",0,"-","chr8:37845213-37845686",0.0247,0.0206,0.0224,0.0303,0.0244,0.1006,0.0762,-0.0059,0.0079,0.0018,-0.0041,1.00395256916996,-0.077733860342556,0.104084321475626,0.0237154150197628,-0.0540184453227931,1.00395256916996,94,"mid_slope","dox_025normal",-0.00395256916996045,"2"
"BRF2",0,"-","chr8:37845213-37845686",0.0247,0.0206,0.0224,0.0303,0.0244,0.1006,0.0762,-0.0059,0.0079,0.0018,-0.0041,1.00395256916996,-0.077733860342556,0.104084321475626,0.0237154150197628,-0.0540184453227931,1.00395256916996,94,"mid_slope","dox_075normal",1,"2"
"SPAG1",1,"+","chr8:100220431-100231156",0.0099,0.0098,0.0073,0.007,0.0086,0.1717,0.1631,0.0016,-3e-04,-0.0025,-0.000100000000000001,1.00803461063041,0.00988875154511743,-0.00185414091470952,-0.015451174289246,-0.000618046971569846,1.00803461063041,96,"mid_slope","no_doxnormal",0,"2"
"SPAG1",1,"+","chr8:100220431-100231156",0.0099,0.0098,0.0073,0.007,0.0086,0.1717,0.1631,0.0016,-3e-04,-0.0025,-0.000100000000000001,1.00803461063041,0.00988875154511743,-0.00185414091470952,-0.015451174289246,-0.000618046971569846,1.00803461063041,96,"mid_slope","dox_0125normal",-0.000618046971569846,"2"
"SPAG1",1,"+","chr8:100220431-100231156",0.0099,0.0098,0.0073,0.007,0.0086,0.1717,0.1631,0.0016,-3e-04,-0.0025,-0.000100000000000001,1.00803461063041,0.00988875154511743,-0.00185414091470952,-0.015451174289246,-0.000618046971569846,1.00803461063041,96,"mid_slope","dox_0187normal",-0.0160692212608158,"2"
