"gene_name","de_novo_junctions","strand","paste_into_igv_junction","delta075025","delta025021","delta021018","delta018012","delta012000","max_slope","percentile","color_gene_name","name","value","alpha_gene_name"
"PCNX1",1,"+","chr14:71049145-71050652",0.1109,-0.0496,0.0506,7e-04,-5e-04,0.1109,58,"high_slope","dox_021",0.0551,"1"
"PCNX1",1,"+","chr14:71049145-71050652",0.1109,-0.0496,0.0506,7e-04,-5e-04,0.1109,58,"high_slope","dox_025",0.0055,"1"
"PCNX1",1,"+","chr14:71049145-71050652",0.1109,-0.0496,0.0506,7e-04,-5e-04,0.1109,58,"high_slope","dox_075",0.1164,"1"
"PQBP1",0,"+","chrX:48898346-48898492",0.1693,-0.0119,0.0115,-0.0056,0.0071,0.1693,82,"high_slope","no_dox",0.0044,"1"
"PQBP1",0,"+","chrX:48898346-48898492",0.1693,-0.0119,0.0115,-0.0056,0.0071,0.1693,82,"high_slope","dox_0125",0.0115,"1"
"PQBP1",0,"+","chrX:48898346-48898492",0.1693,-0.0119,0.0115,-0.0056,0.0071,0.1693,82,"high_slope","dox_0187",0.0059,"1"
"PQBP1",0,"+","chrX:48898346-48898492",0.1693,-0.0119,0.0115,-0.0056,0.0071,0.1693,82,"high_slope","dox_021",0.0174,"1"
"PQBP1",0,"+","chrX:48898346-48898492",0.1693,-0.0119,0.0115,-0.0056,0.0071,0.1693,82,"high_slope","dox_025",0.0055,"1"
"PQBP1",0,"+","chrX:48898346-48898492",0.1693,-0.0119,0.0115,-0.0056,0.0071,0.1693,82,"high_slope","dox_075",0.1748,"1"
"PQBP1",1,"+","chrX:48898350-48898492",0.7743,0.029,-0.0103,0.007,-0.004,0.7743,97,"high_slope","no_dox",0.0239,"1"
"PQBP1",1,"+","chrX:48898350-48898492",0.7743,0.029,-0.0103,0.007,-0.004,0.7743,97,"high_slope","dox_0125",0.0199,"1"
"PQBP1",1,"+","chrX:48898350-48898492",0.7743,0.029,-0.0103,0.007,-0.004,0.7743,97,"high_slope","dox_0187",0.0269,"1"
"PQBP1",1,"+","chrX:48898350-48898492",0.7743,0.029,-0.0103,0.007,-0.004,0.7743,97,"high_slope","dox_021",0.0166,"1"
"PQBP1",1,"+","chrX:48898350-48898492",0.7743,0.029,-0.0103,0.007,-0.004,0.7743,97,"high_slope","dox_025",0.0456,"1"
"PQBP1",1,"+","chrX:48898350-48898492",0.7743,0.029,-0.0103,0.007,-0.004,0.7743,97,"high_slope","dox_075",0.8199,"1"
"TAZ",0,"+","chrX:154412006-154412086",0.0694,-0.0288,0.0478,0.003,-0.0158,0.0694,21,"low_slope","no_dox",0.0321,"1"
"TAZ",0,"+","chrX:154412006-154412086",0.0694,-0.0288,0.0478,0.003,-0.0158,0.0694,21,"low_slope","dox_0125",0.0163,"1"
"TAZ",0,"+","chrX:154412006-154412086",0.0694,-0.0288,0.0478,0.003,-0.0158,0.0694,21,"low_slope","dox_0187",0.0193,"1"
"TAZ",0,"+","chrX:154412006-154412086",0.0694,-0.0288,0.0478,0.003,-0.0158,0.0694,21,"low_slope","dox_021",0.0671,"1"
"TAZ",0,"+","chrX:154412006-154412086",0.0694,-0.0288,0.0478,0.003,-0.0158,0.0694,21,"low_slope","dox_025",0.0383,"1"
"TAZ",0,"+","chrX:154412006-154412086",0.0694,-0.0288,0.0478,0.003,-0.0158,0.0694,21,"low_slope","dox_075",0.1077,"1"
"ARHGAP5",1,"+","chr14:32077435-32117140",0.0809,0.0223,-0.029,0.0354,0.0405,0.0809,30,"low_slope","no_dox",0.026,"1"
"ARHGAP5",1,"+","chr14:32077435-32117140",0.0809,0.0223,-0.029,0.0354,0.0405,0.0809,30,"low_slope","dox_0125",0.0665,"1"
"ARHGAP5",1,"+","chr14:32077435-32117140",0.0809,0.0223,-0.029,0.0354,0.0405,0.0809,30,"low_slope","dox_0187",0.1019,"1"
"ARHGAP5",1,"+","chr14:32077435-32117140",0.0809,0.0223,-0.029,0.0354,0.0405,0.0809,30,"low_slope","dox_021",0.0729,"1"
"ARHGAP5",1,"+","chr14:32077435-32117140",0.0809,0.0223,-0.029,0.0354,0.0405,0.0809,30,"low_slope","dox_025",0.0952,"1"
"ARHGAP5",1,"+","chr14:32077435-32117140",0.0809,0.0223,-0.029,0.0354,0.0405,0.0809,30,"low_slope","dox_075",0.1761,"1"
"ARHGAP5",0,"+","chr14:32077053-32090502",-0.0055,-0.00739999999999999,0.0121,0.011,0.1069,0.1069,55,"high_slope","no_dox",0.0248,"1"
"ARHGAP5",0,"+","chr14:32077053-32090502",-0.0055,-0.00739999999999999,0.0121,0.011,0.1069,0.1069,55,"high_slope","dox_0125",0.1317,"1"
"ARHGAP5",0,"+","chr14:32077053-32090502",-0.0055,-0.00739999999999999,0.0121,0.011,0.1069,0.1069,55,"high_slope","dox_0187",0.1427,"1"
"ARHGAP5",0,"+","chr14:32077053-32090502",-0.0055,-0.00739999999999999,0.0121,0.011,0.1069,0.1069,55,"high_slope","dox_021",0.1548,"1"
"ARHGAP5",0,"+","chr14:32077053-32090502",-0.0055,-0.00739999999999999,0.0121,0.011,0.1069,0.1069,55,"high_slope","dox_025",0.1474,"1"
"ARHGAP5",0,"+","chr14:32077053-32090502",-0.0055,-0.00739999999999999,0.0121,0.011,0.1069,0.1069,55,"high_slope","dox_075",0.1419,"1"
"MAPK3",0,"-","chr16:30115645-30116636",0.0374,0.0337,-0.00609999999999999,-0.0131,0.0293,0.0374,2,"low_slope","no_dox",0.0324,"1"
"MAPK3",0,"-","chr16:30115645-30116636",0.0374,0.0337,-0.00609999999999999,-0.0131,0.0293,0.0374,2,"low_slope","dox_0125",0.0617,"1"
"MAPK3",0,"-","chr16:30115645-30116636",0.0374,0.0337,-0.00609999999999999,-0.0131,0.0293,0.0374,2,"low_slope","dox_0187",0.0486,"1"
"MAPK3",0,"-","chr16:30115645-30116636",0.0374,0.0337,-0.00609999999999999,-0.0131,0.0293,0.0374,2,"low_slope","dox_021",0.0425,"1"
"MAPK3",0,"-","chr16:30115645-30116636",0.0374,0.0337,-0.00609999999999999,-0.0131,0.0293,0.0374,2,"low_slope","dox_025",0.0762,"1"
"MAPK3",0,"-","chr16:30115645-30116636",0.0374,0.0337,-0.00609999999999999,-0.0131,0.0293,0.0374,2,"low_slope","dox_075",0.1136,"1"
"ACD",0,"-","chr16:67658028-67658555",0.0545,0.031,0.0078,-0.0116,0.0059,0.0545,9,"low_slope","no_dox",0.0152,"1"
"ACD",0,"-","chr16:67658028-67658555",0.0545,0.031,0.0078,-0.0116,0.0059,0.0545,9,"low_slope","dox_0125",0.0211,"1"
"ACD",0,"-","chr16:67658028-67658555",0.0545,0.031,0.0078,-0.0116,0.0059,0.0545,9,"low_slope","dox_0187",0.0095,"1"
"ACD",0,"-","chr16:67658028-67658555",0.0545,0.031,0.0078,-0.0116,0.0059,0.0545,9,"low_slope","dox_021",0.0173,"1"
"ACD",0,"-","chr16:67658028-67658555",0.0545,0.031,0.0078,-0.0116,0.0059,0.0545,9,"low_slope","dox_025",0.0483,"1"
"ACD",0,"-","chr16:67658028-67658555",0.0545,0.031,0.0078,-0.0116,0.0059,0.0545,9,"low_slope","dox_075",0.1028,"1"
"TPD52L2",1,"+","chr20:63888705-63888872",0.2125,-7e-04,-1e-04,5e-04,9.99999999999994e-05,0.2125,87,"high_slope","no_dox",0.0041,"1"
"TPD52L2",1,"+","chr20:63888705-63888872",0.2125,-7e-04,-1e-04,5e-04,9.99999999999994e-05,0.2125,87,"high_slope","dox_0125",0.0042,"1"
"TPD52L2",1,"+","chr20:63888705-63888872",0.2125,-7e-04,-1e-04,5e-04,9.99999999999994e-05,0.2125,87,"high_slope","dox_0187",0.0047,"1"
"TPD52L2",1,"+","chr20:63888705-63888872",0.2125,-7e-04,-1e-04,5e-04,9.99999999999994e-05,0.2125,87,"high_slope","dox_021",0.0046,"1"
"TPD52L2",1,"+","chr20:63888705-63888872",0.2125,-7e-04,-1e-04,5e-04,9.99999999999994e-05,0.2125,87,"high_slope","dox_025",0.0039,"1"
"TPD52L2",1,"+","chr20:63888705-63888872",0.2125,-7e-04,-1e-04,5e-04,9.99999999999994e-05,0.2125,87,"high_slope","dox_075",0.2164,"1"
"SLC7A6",0,"+","chr16:68266721-68273822",0.0724,0.0272,-0.0059,-0.0202,0.0365,0.0724,23,"low_slope","no_dox",0.0098,"1"
"SLC7A6",0,"+","chr16:68266721-68273822",0.0724,0.0272,-0.0059,-0.0202,0.0365,0.0724,23,"low_slope","dox_0125",0.0463,"1"
"SLC7A6",0,"+","chr16:68266721-68273822",0.0724,0.0272,-0.0059,-0.0202,0.0365,0.0724,23,"low_slope","dox_0187",0.0261,"1"
"SLC7A6",0,"+","chr16:68266721-68273822",0.0724,0.0272,-0.0059,-0.0202,0.0365,0.0724,23,"low_slope","dox_021",0.0202,"1"
"SLC7A6",0,"+","chr16:68266721-68273822",0.0724,0.0272,-0.0059,-0.0202,0.0365,0.0724,23,"low_slope","dox_025",0.0474,"1"
"SLC7A6",0,"+","chr16:68266721-68273822",0.0724,0.0272,-0.0059,-0.0202,0.0365,0.0724,23,"low_slope","dox_075",0.1198,"1"
"NME4",1,"+","chr16:400294-404956",0.0915,0.028,-0.0242,0.023,0.0018,0.0915,41,"low_slope","no_dox",0.0379,"1"
"NME4",1,"+","chr16:400294-404956",0.0915,0.028,-0.0242,0.023,0.0018,0.0915,41,"low_slope","dox_0125",0.0397,"1"
"NME4",1,"+","chr16:400294-404956",0.0915,0.028,-0.0242,0.023,0.0018,0.0915,41,"low_slope","dox_0187",0.0627,"1"
"NME4",1,"+","chr16:400294-404956",0.0915,0.028,-0.0242,0.023,0.0018,0.0915,41,"low_slope","dox_021",0.0385,"1"
"NME4",1,"+","chr16:400294-404956",0.0915,0.028,-0.0242,0.023,0.0018,0.0915,41,"low_slope","dox_025",0.0665,"1"
"NME4",1,"+","chr16:400294-404956",0.0915,0.028,-0.0242,0.023,0.0018,0.0915,41,"low_slope","dox_075",0.158,"1"
"MID1",0,"-","chrX:10501559-10523092",0.1834,-0.047,-0.0037,-0.0083,0.0515,0.1834,84,"high_slope","no_dox",0.0179,"1"
"MID1",0,"-","chrX:10501559-10523092",0.1834,-0.047,-0.0037,-0.0083,0.0515,0.1834,84,"high_slope","dox_0125",0.0694,"1"
"MID1",0,"-","chrX:10501559-10523092",0.1834,-0.047,-0.0037,-0.0083,0.0515,0.1834,84,"high_slope","dox_0187",0.0611,"1"
"MID1",0,"-","chrX:10501559-10523092",0.1834,-0.047,-0.0037,-0.0083,0.0515,0.1834,84,"high_slope","dox_021",0.0574,"1"
"MID1",0,"-","chrX:10501559-10523092",0.1834,-0.047,-0.0037,-0.0083,0.0515,0.1834,84,"high_slope","dox_025",0.0104,"1"
"MID1",0,"-","chrX:10501559-10523092",0.1834,-0.047,-0.0037,-0.0083,0.0515,0.1834,84,"high_slope","dox_075",0.1938,"1"
"NXT2",0,"+","chrX:109537270-109538045",0.1921,-0.0421,0.0214,0.0406,-0.000599999999999996,0.1921,85,"high_slope","no_dox",0.0375,"1"
"NXT2",0,"+","chrX:109537270-109538045",0.1921,-0.0421,0.0214,0.0406,-0.000599999999999996,0.1921,85,"high_slope","dox_0125",0.0369,"1"
"NXT2",0,"+","chrX:109537270-109538045",0.1921,-0.0421,0.0214,0.0406,-0.000599999999999996,0.1921,85,"high_slope","dox_0187",0.0775,"1"
"NXT2",0,"+","chrX:109537270-109538045",0.1921,-0.0421,0.0214,0.0406,-0.000599999999999996,0.1921,85,"high_slope","dox_021",0.0989,"1"
"NXT2",0,"+","chrX:109537270-109538045",0.1921,-0.0421,0.0214,0.0406,-0.000599999999999996,0.1921,85,"high_slope","dox_025",0.0568,"1"
"NXT2",0,"+","chrX:109537270-109538045",0.1921,-0.0421,0.0214,0.0406,-0.000599999999999996,0.1921,85,"high_slope","dox_075",0.2489,"1"
"ABCD1",1,"+","chrX:153740237-153740305",0.3134,0.084,-0.0253,0.0425,3e-04,0.3134,92,"high_slope","no_dox",0.0031,"1"
"ABCD1",1,"+","chrX:153740237-153740305",0.3134,0.084,-0.0253,0.0425,3e-04,0.3134,92,"high_slope","dox_0125",0.0034,"1"
"ABCD1",1,"+","chrX:153740237-153740305",0.3134,0.084,-0.0253,0.0425,3e-04,0.3134,92,"high_slope","dox_0187",0.0459,"1"
"ABCD1",1,"+","chrX:153740237-153740305",0.3134,0.084,-0.0253,0.0425,3e-04,0.3134,92,"high_slope","dox_021",0.0206,"1"
"ABCD1",1,"+","chrX:153740237-153740305",0.3134,0.084,-0.0253,0.0425,3e-04,0.3134,92,"high_slope","dox_025",0.1046,"1"
"ABCD1",1,"+","chrX:153740237-153740305",0.3134,0.084,-0.0253,0.0425,3e-04,0.3134,92,"high_slope","dox_075",0.418,"1"
"ABCD1",1,"+","chrX:153736911-153737157",0.0614,0.0164,0.0024,-0.0247,0.0196,0.0614,13,"low_slope","no_dox",0.0487,"1"
"ABCD1",1,"+","chrX:153736911-153737157",0.0614,0.0164,0.0024,-0.0247,0.0196,0.0614,13,"low_slope","dox_0125",0.0683,"1"
"ABCD1",1,"+","chrX:153736911-153737157",0.0614,0.0164,0.0024,-0.0247,0.0196,0.0614,13,"low_slope","dox_0187",0.0436,"1"
"ABCD1",1,"+","chrX:153736911-153737157",0.0614,0.0164,0.0024,-0.0247,0.0196,0.0614,13,"low_slope","dox_021",0.046,"1"
"ABCD1",1,"+","chrX:153736911-153737157",0.0614,0.0164,0.0024,-0.0247,0.0196,0.0614,13,"low_slope","dox_025",0.0624,"1"
"ABCD1",1,"+","chrX:153736911-153737157",0.0614,0.0164,0.0024,-0.0247,0.0196,0.0614,13,"low_slope","dox_075",0.1238,"1"
"ABCD1",1,"+","chrX:153740439-153740574",0.1924,0.0113,0.0488,0.001,3e-04,0.1924,85,"high_slope","no_dox",0.0031,"1"
"ABCD1",1,"+","chrX:153740439-153740574",0.1924,0.0113,0.0488,0.001,3e-04,0.1924,85,"high_slope","dox_0125",0.0034,"1"
"ABCD1",1,"+","chrX:153740439-153740574",0.1924,0.0113,0.0488,0.001,3e-04,0.1924,85,"high_slope","dox_0187",0.0044,"1"
"ABCD1",1,"+","chrX:153740439-153740574",0.1924,0.0113,0.0488,0.001,3e-04,0.1924,85,"high_slope","dox_021",0.0532,"1"
"ABCD1",1,"+","chrX:153740439-153740574",0.1924,0.0113,0.0488,0.001,3e-04,0.1924,85,"high_slope","dox_025",0.0645,"1"
"ABCD1",1,"+","chrX:153740439-153740574",0.1924,0.0113,0.0488,0.001,3e-04,0.1924,85,"high_slope","dox_075",0.2569,"1"
"CSK",1,"+","chr15:74784523-74798233",-0.00130000000000008,0.00390000000000001,-0.00280000000000002,0.9502,0.0227,0.9502,99,"high_slope","no_dox",0.0167,"1"
"CSK",1,"+","chr15:74784523-74798233",-0.00130000000000008,0.00390000000000001,-0.00280000000000002,0.9502,0.0227,0.9502,99,"high_slope","dox_0125",0.0394,"1"
"CSK",1,"+","chr15:74784523-74798233",-0.00130000000000008,0.00390000000000001,-0.00280000000000002,0.9502,0.0227,0.9502,99,"high_slope","dox_0187",0.9896,"1"
"CSK",1,"+","chr15:74784523-74798233",-0.00130000000000008,0.00390000000000001,-0.00280000000000002,0.9502,0.0227,0.9502,99,"high_slope","dox_021",0.9868,"1"
"CSK",1,"+","chr15:74784523-74798233",-0.00130000000000008,0.00390000000000001,-0.00280000000000002,0.9502,0.0227,0.9502,99,"high_slope","dox_025",0.9907,"1"
"CSK",1,"+","chr15:74784523-74798233",-0.00130000000000008,0.00390000000000001,-0.00280000000000002,0.9502,0.0227,0.9502,99,"high_slope","dox_075",0.9894,"1"
"RBBP7",0,"-","chrX:16869220-16869494",0.0738,-0.0036,-0.000700000000000006,0.0174,-0.0025,0.0738,24,"low_slope","no_dox",0.0288,"1"
"RBBP7",0,"-","chrX:16869220-16869494",0.0738,-0.0036,-0.000700000000000006,0.0174,-0.0025,0.0738,24,"low_slope","dox_0125",0.0263,"1"
"RBBP7",0,"-","chrX:16869220-16869494",0.0738,-0.0036,-0.000700000000000006,0.0174,-0.0025,0.0738,24,"low_slope","dox_0187",0.0437,"1"
"RBBP7",0,"-","chrX:16869220-16869494",0.0738,-0.0036,-0.000700000000000006,0.0174,-0.0025,0.0738,24,"low_slope","dox_021",0.043,"1"
"RBBP7",0,"-","chrX:16869220-16869494",0.0738,-0.0036,-0.000700000000000006,0.0174,-0.0025,0.0738,24,"low_slope","dox_025",0.0394,"1"
"RBBP7",0,"-","chrX:16869220-16869494",0.0738,-0.0036,-0.000700000000000006,0.0174,-0.0025,0.0738,24,"low_slope","dox_075",0.1132,"1"
"FNDC3A",1,"+","chr13:49168751-49174435",0.0811,-0.0234,0.0382,0.000699999999999999,0.021,0.0811,31,"low_slope","no_dox",0.0167,"1"
"FNDC3A",1,"+","chr13:49168751-49174435",0.0811,-0.0234,0.0382,0.000699999999999999,0.021,0.0811,31,"low_slope","dox_0125",0.0377,"1"
"FNDC3A",1,"+","chr13:49168751-49174435",0.0811,-0.0234,0.0382,0.000699999999999999,0.021,0.0811,31,"low_slope","dox_0187",0.0384,"1"
"FNDC3A",1,"+","chr13:49168751-49174435",0.0811,-0.0234,0.0382,0.000699999999999999,0.021,0.0811,31,"low_slope","dox_021",0.0766,"1"
"FNDC3A",1,"+","chr13:49168751-49174435",0.0811,-0.0234,0.0382,0.000699999999999999,0.021,0.0811,31,"low_slope","dox_025",0.0532,"1"
"FNDC3A",1,"+","chr13:49168751-49174435",0.0811,-0.0234,0.0382,0.000699999999999999,0.021,0.0811,31,"low_slope","dox_075",0.1343,"1"
"TMEM87A",0,"-","chr15:42231915-42233213",0.0936,-0.0212,-0.0271,0.0698,-0.0161,0.0936,42,"low_slope","no_dox",0.0314,"1"
"TMEM87A",0,"-","chr15:42231915-42233213",0.0936,-0.0212,-0.0271,0.0698,-0.0161,0.0936,42,"low_slope","dox_0125",0.0153,"1"
"TMEM87A",0,"-","chr15:42231915-42233213",0.0936,-0.0212,-0.0271,0.0698,-0.0161,0.0936,42,"low_slope","dox_0187",0.0851,"1"
"TMEM87A",0,"-","chr15:42231915-42233213",0.0936,-0.0212,-0.0271,0.0698,-0.0161,0.0936,42,"low_slope","dox_021",0.058,"1"
"TMEM87A",0,"-","chr15:42231915-42233213",0.0936,-0.0212,-0.0271,0.0698,-0.0161,0.0936,42,"low_slope","dox_025",0.0368,"1"
"TMEM87A",0,"-","chr15:42231915-42233213",0.0936,-0.0212,-0.0271,0.0698,-0.0161,0.0936,42,"low_slope","dox_075",0.1304,"1"
"TMEM87A",0,"-","chr15:42228820-42231844",0.0668,-0.0289,0.0348,-0.0012,0.0065,0.0668,18,"low_slope","no_dox",0.0368,"1"
"TMEM87A",0,"-","chr15:42228820-42231844",0.0668,-0.0289,0.0348,-0.0012,0.0065,0.0668,18,"low_slope","dox_0125",0.0433,"1"
"TMEM87A",0,"-","chr15:42228820-42231844",0.0668,-0.0289,0.0348,-0.0012,0.0065,0.0668,18,"low_slope","dox_0187",0.0421,"1"
"TMEM87A",0,"-","chr15:42228820-42231844",0.0668,-0.0289,0.0348,-0.0012,0.0065,0.0668,18,"low_slope","dox_021",0.0769,"1"
"TMEM87A",0,"-","chr15:42228820-42231844",0.0668,-0.0289,0.0348,-0.0012,0.0065,0.0668,18,"low_slope","dox_025",0.048,"1"
"TMEM87A",0,"-","chr15:42228820-42231844",0.0668,-0.0289,0.0348,-0.0012,0.0065,0.0668,18,"low_slope","dox_075",0.1148,"1"
"HSDL1",1,"-","chr16:84123200-84129548",0.171,-0.0521,0.0404,0.0282,-7e-04,0.171,82,"high_slope","no_dox",0.0031,"1"
"HSDL1",1,"-","chr16:84123200-84129548",0.171,-0.0521,0.0404,0.0282,-7e-04,0.171,82,"high_slope","dox_0125",0.0024,"1"
"HSDL1",1,"-","chr16:84123200-84129548",0.171,-0.0521,0.0404,0.0282,-7e-04,0.171,82,"high_slope","dox_0187",0.0306,"1"
"HSDL1",1,"-","chr16:84123200-84129548",0.171,-0.0521,0.0404,0.0282,-7e-04,0.171,82,"high_slope","dox_021",0.071,"1"
"HSDL1",1,"-","chr16:84123200-84129548",0.171,-0.0521,0.0404,0.0282,-7e-04,0.171,82,"high_slope","dox_025",0.0189,"1"
"HSDL1",1,"-","chr16:84123200-84129548",0.171,-0.0521,0.0404,0.0282,-7e-04,0.171,82,"high_slope","dox_075",0.1899,"1"
"USP10",1,"+","chr16:84735173-84740309",0.0744,0.0131,0.000900000000000005,0.0314,-0.0017,0.0744,25,"low_slope","no_dox",0.0027,"1"
"USP10",1,"+","chr16:84735173-84740309",0.0744,0.0131,0.000900000000000005,0.0314,-0.0017,0.0744,25,"low_slope","dox_0125",0.001,"1"
"USP10",1,"+","chr16:84735173-84740309",0.0744,0.0131,0.000900000000000005,0.0314,-0.0017,0.0744,25,"low_slope","dox_0187",0.0324,"1"
"USP10",1,"+","chr16:84735173-84740309",0.0744,0.0131,0.000900000000000005,0.0314,-0.0017,0.0744,25,"low_slope","dox_021",0.0333,"1"
"USP10",1,"+","chr16:84735173-84740309",0.0744,0.0131,0.000900000000000005,0.0314,-0.0017,0.0744,25,"low_slope","dox_025",0.0464,"1"
"USP10",1,"+","chr16:84735173-84740309",0.0744,0.0131,0.000900000000000005,0.0314,-0.0017,0.0744,25,"low_slope","dox_075",0.1208,"1"
"HMOX2",1,"+","chr16:4483742-4505484",0.2129,0.0384,0.017,0.0033,-0.0055,0.2129,87,"high_slope","no_dox",0.0058,"1"
"HMOX2",1,"+","chr16:4483742-4505484",0.2129,0.0384,0.017,0.0033,-0.0055,0.2129,87,"high_slope","dox_0125",3e-04,"1"
"HMOX2",1,"+","chr16:4483742-4505484",0.2129,0.0384,0.017,0.0033,-0.0055,0.2129,87,"high_slope","dox_0187",0.0036,"1"
"HMOX2",1,"+","chr16:4483742-4505484",0.2129,0.0384,0.017,0.0033,-0.0055,0.2129,87,"high_slope","dox_021",0.0206,"1"
"HMOX2",1,"+","chr16:4483742-4505484",0.2129,0.0384,0.017,0.0033,-0.0055,0.2129,87,"high_slope","dox_025",0.059,"1"
"HMOX2",1,"+","chr16:4483742-4505484",0.2129,0.0384,0.017,0.0033,-0.0055,0.2129,87,"high_slope","dox_075",0.2719,"1"
"CORO7-PAM16",1,"-","chr16:4367442-4387986",-0.0965,0.1439,-0.0663,0.2283,0.0146,0.2283,88,"high_slope","no_dox",0.0015,"1"
"CORO7-PAM16",1,"-","chr16:4367442-4387986",-0.0965,0.1439,-0.0663,0.2283,0.0146,0.2283,88,"high_slope","dox_0125",0.0161,"1"
"CORO7-PAM16",1,"-","chr16:4367442-4387986",-0.0965,0.1439,-0.0663,0.2283,0.0146,0.2283,88,"high_slope","dox_0187",0.2444,"1"
"CORO7-PAM16",1,"-","chr16:4367442-4387986",-0.0965,0.1439,-0.0663,0.2283,0.0146,0.2283,88,"high_slope","dox_021",0.1781,"1"
"CORO7-PAM16",1,"-","chr16:4367442-4387986",-0.0965,0.1439,-0.0663,0.2283,0.0146,0.2283,88,"high_slope","dox_025",0.322,"1"
"CORO7-PAM16",1,"-","chr16:4367442-4387986",-0.0965,0.1439,-0.0663,0.2283,0.0146,0.2283,88,"high_slope","dox_075",0.2255,"1"
"CLASRP",0,"+","chr19:45057882-45059268",0.0428,0.0289,-0.0075,0.000600000000000003,0.0233,0.0428,4,"low_slope","no_dox",0.0454,"1"
"CLASRP",0,"+","chr19:45057882-45059268",0.0428,0.0289,-0.0075,0.000600000000000003,0.0233,0.0428,4,"low_slope","dox_0125",0.0687,"1"
"CLASRP",0,"+","chr19:45057882-45059268",0.0428,0.0289,-0.0075,0.000600000000000003,0.0233,0.0428,4,"low_slope","dox_0187",0.0693,"1"
"CLASRP",0,"+","chr19:45057882-45059268",0.0428,0.0289,-0.0075,0.000600000000000003,0.0233,0.0428,4,"low_slope","dox_021",0.0618,"1"
"CLASRP",0,"+","chr19:45057882-45059268",0.0428,0.0289,-0.0075,0.000600000000000003,0.0233,0.0428,4,"low_slope","dox_025",0.0907,"1"
"CLASRP",0,"+","chr19:45057882-45059268",0.0428,0.0289,-0.0075,0.000600000000000003,0.0233,0.0428,4,"low_slope","dox_075",0.1335,"1"
"AMH",0,"+","chr19:2250479-2250652",0.1832,0.0251,-0.0017,0.0153,0.0298,0.1832,84,"high_slope","no_dox",0.0084,"1"
"AMH",0,"+","chr19:2250479-2250652",0.1832,0.0251,-0.0017,0.0153,0.0298,0.1832,84,"high_slope","dox_0125",0.0382,"1"
"AMH",0,"+","chr19:2250479-2250652",0.1832,0.0251,-0.0017,0.0153,0.0298,0.1832,84,"high_slope","dox_0187",0.0535,"1"
"AMH",0,"+","chr19:2250479-2250652",0.1832,0.0251,-0.0017,0.0153,0.0298,0.1832,84,"high_slope","dox_021",0.0518,"1"
"AMH",0,"+","chr19:2250479-2250652",0.1832,0.0251,-0.0017,0.0153,0.0298,0.1832,84,"high_slope","dox_025",0.0769,"1"
"AMH",0,"+","chr19:2250479-2250652",0.1832,0.0251,-0.0017,0.0153,0.0298,0.1832,84,"high_slope","dox_075",0.2601,"1"
"BLOC1S6",0,"+","chr15:45587876-45605428",0.1709,0.0069,-0.0058,0.0026,-0.02,0.1709,82,"high_slope","no_dox",0.0238,"1"
"BLOC1S6",0,"+","chr15:45587876-45605428",0.1709,0.0069,-0.0058,0.0026,-0.02,0.1709,82,"high_slope","dox_0125",0.0038,"1"
"BLOC1S6",0,"+","chr15:45587876-45605428",0.1709,0.0069,-0.0058,0.0026,-0.02,0.1709,82,"high_slope","dox_0187",0.0064,"1"
"BLOC1S6",0,"+","chr15:45587876-45605428",0.1709,0.0069,-0.0058,0.0026,-0.02,0.1709,82,"high_slope","dox_021",6e-04,"1"
"BLOC1S6",0,"+","chr15:45587876-45605428",0.1709,0.0069,-0.0058,0.0026,-0.02,0.1709,82,"high_slope","dox_025",0.0075,"1"
"BLOC1S6",0,"+","chr15:45587876-45605428",0.1709,0.0069,-0.0058,0.0026,-0.02,0.1709,82,"high_slope","dox_075",0.1784,"1"
"BRF2",0,"-","chr8:37845213-37845686",0.0762,-0.0059,0.0079,0.0018,-0.0041,0.0762,26,"low_slope","no_dox",0.0247,"1"
"BRF2",0,"-","chr8:37845213-37845686",0.0762,-0.0059,0.0079,0.0018,-0.0041,0.0762,26,"low_slope","dox_0125",0.0206,"1"
"BRF2",0,"-","chr8:37845213-37845686",0.0762,-0.0059,0.0079,0.0018,-0.0041,0.0762,26,"low_slope","dox_0187",0.0224,"1"
"BRF2",0,"-","chr8:37845213-37845686",0.0762,-0.0059,0.0079,0.0018,-0.0041,0.0762,26,"low_slope","dox_021",0.0303,"1"
"BRF2",0,"-","chr8:37845213-37845686",0.0762,-0.0059,0.0079,0.0018,-0.0041,0.0762,26,"low_slope","dox_025",0.0244,"1"
"BRF2",0,"-","chr8:37845213-37845686",0.0762,-0.0059,0.0079,0.0018,-0.0041,0.0762,26,"low_slope","dox_075",0.1006,"1"
"STMN2",1,"+","chr8:79613937-79616822",0.0575,-0.0976,0.2091,0.0174,0.6043,0.6043,96,"high_slope","no_dox",0.0318,"1"
"STMN2",1,"+","chr8:79613937-79616822",0.0575,-0.0976,0.2091,0.0174,0.6043,0.6043,96,"high_slope","dox_0125",0.6361,"1"
"STMN2",1,"+","chr8:79613937-79616822",0.0575,-0.0976,0.2091,0.0174,0.6043,0.6043,96,"high_slope","dox_0187",0.6535,"1"
"STMN2",1,"+","chr8:79613937-79616822",0.0575,-0.0976,0.2091,0.0174,0.6043,0.6043,96,"high_slope","dox_021",0.8626,"1"
"STMN2",1,"+","chr8:79613937-79616822",0.0575,-0.0976,0.2091,0.0174,0.6043,0.6043,96,"high_slope","dox_025",0.765,"1"
