"gene_name","de_novo_junctions","strand","paste_into_igv_junction","delta075025","delta025021","delta021018","delta018012","delta012000","max_slope","percentile","color_gene_name","name","value","alpha_gene_name"
"RBBP7",0,"-","chrX:16869220-16869494",0.0738,-0.0036,-0.000700000000000006,0.0174,-0.0025,0.0738,24,"mid_slope","dox_021",0.043,"2"
"RBBP7",0,"-","chrX:16869220-16869494",0.0738,-0.0036,-0.000700000000000006,0.0174,-0.0025,0.0738,24,"mid_slope","dox_025",0.0394,"2"
"RBBP7",0,"-","chrX:16869220-16869494",0.0738,-0.0036,-0.000700000000000006,0.0174,-0.0025,0.0738,24,"mid_slope","dox_075",0.1132,"2"
"FNDC3A",1,"+","chr13:49168751-49174435",0.0811,-0.0234,0.0382,0.000699999999999999,0.021,0.0811,31,"mid_slope","no_dox",0.0167,"2"
"FNDC3A",1,"+","chr13:49168751-49174435",0.0811,-0.0234,0.0382,0.000699999999999999,0.021,0.0811,31,"mid_slope","dox_0125",0.0377,"2"
"FNDC3A",1,"+","chr13:49168751-49174435",0.0811,-0.0234,0.0382,0.000699999999999999,0.021,0.0811,31,"mid_slope","dox_0187",0.0384,"2"
"FNDC3A",1,"+","chr13:49168751-49174435",0.0811,-0.0234,0.0382,0.000699999999999999,0.021,0.0811,31,"mid_slope","dox_021",0.0766,"2"
"FNDC3A",1,"+","chr13:49168751-49174435",0.0811,-0.0234,0.0382,0.000699999999999999,0.021,0.0811,31,"mid_slope","dox_025",0.0532,"2"
"FNDC3A",1,"+","chr13:49168751-49174435",0.0811,-0.0234,0.0382,0.000699999999999999,0.021,0.0811,31,"mid_slope","dox_075",0.1343,"2"
"TMEM87A",0,"-","chr15:42231915-42233213",0.0936,-0.0212,-0.0271,0.0698,-0.0161,0.0936,42,"mid_slope","no_dox",0.0314,"2"
"TMEM87A",0,"-","chr15:42231915-42233213",0.0936,-0.0212,-0.0271,0.0698,-0.0161,0.0936,42,"mid_slope","dox_0125",0.0153,"2"
"TMEM87A",0,"-","chr15:42231915-42233213",0.0936,-0.0212,-0.0271,0.0698,-0.0161,0.0936,42,"mid_slope","dox_0187",0.0851,"2"
"TMEM87A",0,"-","chr15:42231915-42233213",0.0936,-0.0212,-0.0271,0.0698,-0.0161,0.0936,42,"mid_slope","dox_021",0.058,"2"
"TMEM87A",0,"-","chr15:42231915-42233213",0.0936,-0.0212,-0.0271,0.0698,-0.0161,0.0936,42,"mid_slope","dox_025",0.0368,"2"
"TMEM87A",0,"-","chr15:42231915-42233213",0.0936,-0.0212,-0.0271,0.0698,-0.0161,0.0936,42,"mid_slope","dox_075",0.1304,"2"
"TMEM87A",0,"-","chr15:42228820-42231844",0.0668,-0.0289,0.0348,-0.0012,0.0065,0.0668,18,"mid_slope","no_dox",0.0368,"2"
"TMEM87A",0,"-","chr15:42228820-42231844",0.0668,-0.0289,0.0348,-0.0012,0.0065,0.0668,18,"mid_slope","dox_0125",0.0433,"2"
"TMEM87A",0,"-","chr15:42228820-42231844",0.0668,-0.0289,0.0348,-0.0012,0.0065,0.0668,18,"mid_slope","dox_0187",0.0421,"2"
"TMEM87A",0,"-","chr15:42228820-42231844",0.0668,-0.0289,0.0348,-0.0012,0.0065,0.0668,18,"mid_slope","dox_021",0.0769,"2"
"TMEM87A",0,"-","chr15:42228820-42231844",0.0668,-0.0289,0.0348,-0.0012,0.0065,0.0668,18,"mid_slope","dox_025",0.048,"2"
"TMEM87A",0,"-","chr15:42228820-42231844",0.0668,-0.0289,0.0348,-0.0012,0.0065,0.0668,18,"mid_slope","dox_075",0.1148,"2"
"HSDL1",1,"-","chr16:84123200-84129548",0.171,-0.0521,0.0404,0.0282,-7e-04,0.171,82,"mid_slope","no_dox",0.0031,"2"
"HSDL1",1,"-","chr16:84123200-84129548",0.171,-0.0521,0.0404,0.0282,-7e-04,0.171,82,"mid_slope","dox_0125",0.0024,"2"
"HSDL1",1,"-","chr16:84123200-84129548",0.171,-0.0521,0.0404,0.0282,-7e-04,0.171,82,"mid_slope","dox_0187",0.0306,"2"
"HSDL1",1,"-","chr16:84123200-84129548",0.171,-0.0521,0.0404,0.0282,-7e-04,0.171,82,"mid_slope","dox_021",0.071,"2"
"HSDL1",1,"-","chr16:84123200-84129548",0.171,-0.0521,0.0404,0.0282,-7e-04,0.171,82,"mid_slope","dox_025",0.0189,"2"
"HSDL1",1,"-","chr16:84123200-84129548",0.171,-0.0521,0.0404,0.0282,-7e-04,0.171,82,"mid_slope","dox_075",0.1899,"2"
"USP10",1,"+","chr16:84735173-84740309",0.0744,0.0131,0.000900000000000005,0.0314,-0.0017,0.0744,25,"mid_slope","no_dox",0.0027,"2"
"USP10",1,"+","chr16:84735173-84740309",0.0744,0.0131,0.000900000000000005,0.0314,-0.0017,0.0744,25,"mid_slope","dox_0125",0.001,"2"
"USP10",1,"+","chr16:84735173-84740309",0.0744,0.0131,0.000900000000000005,0.0314,-0.0017,0.0744,25,"mid_slope","dox_0187",0.0324,"2"
"USP10",1,"+","chr16:84735173-84740309",0.0744,0.0131,0.000900000000000005,0.0314,-0.0017,0.0744,25,"mid_slope","dox_021",0.0333,"2"
"USP10",1,"+","chr16:84735173-84740309",0.0744,0.0131,0.000900000000000005,0.0314,-0.0017,0.0744,25,"mid_slope","dox_025",0.0464,"2"
"USP10",1,"+","chr16:84735173-84740309",0.0744,0.0131,0.000900000000000005,0.0314,-0.0017,0.0744,25,"mid_slope","dox_075",0.1208,"2"
"HMOX2",1,"+","chr16:4483742-4505484",0.2129,0.0384,0.017,0.0033,-0.0055,0.2129,87,"mid_slope","no_dox",0.0058,"2"
"HMOX2",1,"+","chr16:4483742-4505484",0.2129,0.0384,0.017,0.0033,-0.0055,0.2129,87,"mid_slope","dox_0125",3e-04,"2"
"HMOX2",1,"+","chr16:4483742-4505484",0.2129,0.0384,0.017,0.0033,-0.0055,0.2129,87,"mid_slope","dox_0187",0.0036,"2"
"HMOX2",1,"+","chr16:4483742-4505484",0.2129,0.0384,0.017,0.0033,-0.0055,0.2129,87,"mid_slope","dox_021",0.0206,"2"
"HMOX2",1,"+","chr16:4483742-4505484",0.2129,0.0384,0.017,0.0033,-0.0055,0.2129,87,"mid_slope","dox_025",0.059,"2"
"HMOX2",1,"+","chr16:4483742-4505484",0.2129,0.0384,0.017,0.0033,-0.0055,0.2129,87,"mid_slope","dox_075",0.2719,"2"
"CORO7-PAM16",1,"-","chr16:4367442-4387986",-0.0965,0.1439,-0.0663,0.2283,0.0146,0.2283,88,"mid_slope","no_dox",0.0015,"2"
"CORO7-PAM16",1,"-","chr16:4367442-4387986",-0.0965,0.1439,-0.0663,0.2283,0.0146,0.2283,88,"mid_slope","dox_0125",0.0161,"2"
"CORO7-PAM16",1,"-","chr16:4367442-4387986",-0.0965,0.1439,-0.0663,0.2283,0.0146,0.2283,88,"mid_slope","dox_0187",0.2444,"2"
"CORO7-PAM16",1,"-","chr16:4367442-4387986",-0.0965,0.1439,-0.0663,0.2283,0.0146,0.2283,88,"mid_slope","dox_021",0.1781,"2"
"CORO7-PAM16",1,"-","chr16:4367442-4387986",-0.0965,0.1439,-0.0663,0.2283,0.0146,0.2283,88,"mid_slope","dox_025",0.322,"2"
"CORO7-PAM16",1,"-","chr16:4367442-4387986",-0.0965,0.1439,-0.0663,0.2283,0.0146,0.2283,88,"mid_slope","dox_075",0.2255,"2"
"CLASRP",0,"+","chr19:45057882-45059268",0.0428,0.0289,-0.0075,0.000600000000000003,0.0233,0.0428,4,"low_slope","no_dox",0.0454,"1"
"CLASRP",0,"+","chr19:45057882-45059268",0.0428,0.0289,-0.0075,0.000600000000000003,0.0233,0.0428,4,"low_slope","dox_0125",0.0687,"1"
"CLASRP",0,"+","chr19:45057882-45059268",0.0428,0.0289,-0.0075,0.000600000000000003,0.0233,0.0428,4,"low_slope","dox_0187",0.0693,"1"
"CLASRP",0,"+","chr19:45057882-45059268",0.0428,0.0289,-0.0075,0.000600000000000003,0.0233,0.0428,4,"low_slope","dox_021",0.0618,"1"
"CLASRP",0,"+","chr19:45057882-45059268",0.0428,0.0289,-0.0075,0.000600000000000003,0.0233,0.0428,4,"low_slope","dox_025",0.0907,"1"
"CLASRP",0,"+","chr19:45057882-45059268",0.0428,0.0289,-0.0075,0.000600000000000003,0.0233,0.0428,4,"low_slope","dox_075",0.1335,"1"
"AMH",0,"+","chr19:2250479-2250652",0.1832,0.0251,-0.0017,0.0153,0.0298,0.1832,84,"mid_slope","no_dox",0.0084,"2"
"AMH",0,"+","chr19:2250479-2250652",0.1832,0.0251,-0.0017,0.0153,0.0298,0.1832,84,"mid_slope","dox_0125",0.0382,"2"
"AMH",0,"+","chr19:2250479-2250652",0.1832,0.0251,-0.0017,0.0153,0.0298,0.1832,84,"mid_slope","dox_0187",0.0535,"2"
"AMH",0,"+","chr19:2250479-2250652",0.1832,0.0251,-0.0017,0.0153,0.0298,0.1832,84,"mid_slope","dox_021",0.0518,"2"
"AMH",0,"+","chr19:2250479-2250652",0.1832,0.0251,-0.0017,0.0153,0.0298,0.1832,84,"mid_slope","dox_025",0.0769,"2"
"AMH",0,"+","chr19:2250479-2250652",0.1832,0.0251,-0.0017,0.0153,0.0298,0.1832,84,"mid_slope","dox_075",0.2601,"2"
"BLOC1S6",0,"+","chr15:45587876-45605428",0.1709,0.0069,-0.0058,0.0026,-0.02,0.1709,82,"mid_slope","no_dox",0.0238,"2"
"BLOC1S6",0,"+","chr15:45587876-45605428",0.1709,0.0069,-0.0058,0.0026,-0.02,0.1709,82,"mid_slope","dox_0125",0.0038,"2"
"BLOC1S6",0,"+","chr15:45587876-45605428",0.1709,0.0069,-0.0058,0.0026,-0.02,0.1709,82,"mid_slope","dox_0187",0.0064,"2"
"BLOC1S6",0,"+","chr15:45587876-45605428",0.1709,0.0069,-0.0058,0.0026,-0.02,0.1709,82,"mid_slope","dox_021",6e-04,"2"
"BLOC1S6",0,"+","chr15:45587876-45605428",0.1709,0.0069,-0.0058,0.0026,-0.02,0.1709,82,"mid_slope","dox_025",0.0075,"2"
"BLOC1S6",0,"+","chr15:45587876-45605428",0.1709,0.0069,-0.0058,0.0026,-0.02,0.1709,82,"mid_slope","dox_075",0.1784,"2"
"BRF2",0,"-","chr8:37845213-37845686",0.0762,-0.0059,0.0079,0.0018,-0.0041,0.0762,26,"mid_slope","no_dox",0.0247,"2"
"BRF2",0,"-","chr8:37845213-37845686",0.0762,-0.0059,0.0079,0.0018,-0.0041,0.0762,26,"mid_slope","dox_0125",0.0206,"2"
"BRF2",0,"-","chr8:37845213-37845686",0.0762,-0.0059,0.0079,0.0018,-0.0041,0.0762,26,"mid_slope","dox_0187",0.0224,"2"
"BRF2",0,"-","chr8:37845213-37845686",0.0762,-0.0059,0.0079,0.0018,-0.0041,0.0762,26,"mid_slope","dox_021",0.0303,"2"
"BRF2",0,"-","chr8:37845213-37845686",0.0762,-0.0059,0.0079,0.0018,-0.0041,0.0762,26,"mid_slope","dox_025",0.0244,"2"
"BRF2",0,"-","chr8:37845213-37845686",0.0762,-0.0059,0.0079,0.0018,-0.0041,0.0762,26,"mid_slope","dox_075",0.1006,"2"
"STMN2",1,"+","chr8:79613937-79616822",0.0575,-0.0976,0.2091,0.0174,0.6043,0.6043,96,"high_slope","no_dox",0.0318,"1"
"STMN2",1,"+","chr8:79613937-79616822",0.0575,-0.0976,0.2091,0.0174,0.6043,0.6043,96,"high_slope","dox_0125",0.6361,"1"
"STMN2",1,"+","chr8:79613937-79616822",0.0575,-0.0976,0.2091,0.0174,0.6043,0.6043,96,"high_slope","dox_0187",0.6535,"1"
"STMN2",1,"+","chr8:79613937-79616822",0.0575,-0.0976,0.2091,0.0174,0.6043,0.6043,96,"high_slope","dox_021",0.8626,"1"
"STMN2",1,"+","chr8:79613937-79616822",0.0575,-0.0976,0.2091,0.0174,0.6043,0.6043,96,"high_slope","dox_025",0.765,"1"
"STMN2",1,"+","chr8:79613937-79616822",0.0575,-0.0976,0.2091,0.0174,0.6043,0.6043,96,"high_slope","dox_075",0.8225,"1"
"SPAG1",1,"+","chr8:100220431-100231156",0.1631,0.0016,-3e-04,-0.0025,-0.000100000000000001,0.1631,80,"mid_slope","no_dox",0.0099,"2"
"SPAG1",1,"+","chr8:100220431-100231156",0.1631,0.0016,-3e-04,-0.0025,-0.000100000000000001,0.1631,80,"mid_slope","dox_0125",0.0098,"2"
"SPAG1",1,"+","chr8:100220431-100231156",0.1631,0.0016,-3e-04,-0.0025,-0.000100000000000001,0.1631,80,"mid_slope","dox_0187",0.0073,"2"
"SPAG1",1,"+","chr8:100220431-100231156",0.1631,0.0016,-3e-04,-0.0025,-0.000100000000000001,0.1631,80,"mid_slope","dox_021",0.007,"2"
"SPAG1",1,"+","chr8:100220431-100231156",0.1631,0.0016,-3e-04,-0.0025,-0.000100000000000001,0.1631,80,"mid_slope","dox_025",0.0086,"2"
"SPAG1",1,"+","chr8:100220431-100231156",0.1631,0.0016,-3e-04,-0.0025,-0.000100000000000001,0.1631,80,"mid_slope","dox_075",0.1717,"2"
"MAN2B1",1,"-","chr19:12658513-12661260",0.0353,0.0023,-0.0216,-0.0335,0.1159,0.1159,62,"mid_slope","no_dox",0.0487,"2"
"MAN2B1",1,"-","chr19:12658513-12661260",0.0353,0.0023,-0.0216,-0.0335,0.1159,0.1159,62,"mid_slope","dox_0125",0.1646,"2"
"MAN2B1",1,"-","chr19:12658513-12661260",0.0353,0.0023,-0.0216,-0.0335,0.1159,0.1159,62,"mid_slope","dox_0187",0.1311,"2"
"MAN2B1",1,"-","chr19:12658513-12661260",0.0353,0.0023,-0.0216,-0.0335,0.1159,0.1159,62,"mid_slope","dox_021",0.1095,"2"
"MAN2B1",1,"-","chr19:12658513-12661260",0.0353,0.0023,-0.0216,-0.0335,0.1159,0.1159,62,"mid_slope","dox_025",0.1118,"2"
"MAN2B1",1,"-","chr19:12658513-12661260",0.0353,0.0023,-0.0216,-0.0335,0.1159,0.1159,62,"mid_slope","dox_075",0.1471,"2"
"MIER2",1,"-","chr19:334542-343810",0.000600000000000003,0.0143,0.0403,5e-04,0.0263,0.0403,3,"low_slope","no_dox",0.028,"1"
"MIER2",1,"-","chr19:334542-343810",0.000600000000000003,0.0143,0.0403,5e-04,0.0263,0.0403,3,"low_slope","dox_0125",0.0543,"1"
"MIER2",1,"-","chr19:334542-343810",0.000600000000000003,0.0143,0.0403,5e-04,0.0263,0.0403,3,"low_slope","dox_0187",0.0548,"1"
"MIER2",1,"-","chr19:334542-343810",0.000600000000000003,0.0143,0.0403,5e-04,0.0263,0.0403,3,"low_slope","dox_021",0.0951,"1"
"MIER2",1,"-","chr19:334542-343810",0.000600000000000003,0.0143,0.0403,5e-04,0.0263,0.0403,3,"low_slope","dox_025",0.1094,"1"
"MIER2",1,"-","chr19:334542-343810",0.000600000000000003,0.0143,0.0403,5e-04,0.0263,0.0403,3,"low_slope","dox_075",0.11,"1"
"PPP1R37",1,"+","chr19:45093527-45140236",0.0394,-0.0556,0.0539,0.0302,0.0071,0.0539,9,"low_slope","no_dox",0.0286,"1"
"PPP1R37",1,"+","chr19:45093527-45140236",0.0394,-0.0556,0.0539,0.0302,0.0071,0.0539,9,"low_slope","dox_0125",0.0357,"1"
"PPP1R37",1,"+","chr19:45093527-45140236",0.0394,-0.0556,0.0539,0.0302,0.0071,0.0539,9,"low_slope","dox_0187",0.0659,"1"
"PPP1R37",1,"+","chr19:45093527-45140236",0.0394,-0.0556,0.0539,0.0302,0.0071,0.0539,9,"low_slope","dox_021",0.1198,"1"
"PPP1R37",1,"+","chr19:45093527-45140236",0.0394,-0.0556,0.0539,0.0302,0.0071,0.0539,9,"low_slope","dox_025",0.0642,"1"
"PPP1R37",1,"+","chr19:45093527-45140236",0.0394,-0.0556,0.0539,0.0302,0.0071,0.0539,9,"low_slope","dox_075",0.1036,"1"
"IQCE",1,"+","chr7:2559217-2564878",0.0753,0.8055,0.0637,0.0496,-2e-04,0.8055,98,"high_slope","no_dox",0.0012,"1"
"IQCE",1,"+","chr7:2559217-2564878",0.0753,0.8055,0.0637,0.0496,-2e-04,0.8055,98,"high_slope","dox_0125",0.001,"1"
"IQCE",1,"+","chr7:2559217-2564878",0.0753,0.8055,0.0637,0.0496,-2e-04,0.8055,98,"high_slope","dox_0187",0.0506,"1"
"IQCE",1,"+","chr7:2559217-2564878",0.0753,0.8055,0.0637,0.0496,-2e-04,0.8055,98,"high_slope","dox_021",0.1143,"1"
"IQCE",1,"+","chr7:2559217-2564878",0.0753,0.8055,0.0637,0.0496,-2e-04,0.8055,98,"high_slope","dox_025",0.9198,"1"
"IQCE",1,"+","chr7:2559217-2564878",0.0753,0.8055,0.0637,0.0496,-2e-04,0.8055,98,"high_slope","dox_075",0.9951,"1"
"IQCE",1,"+","chr7:2565071-2567116",-0.0438000000000001,0.6932,0.1806,0.0157,2e-04,0.6932,97,"high_slope","no_dox",0.002,"1"
"IQCE",1,"+","chr7:2565071-2567116",-0.0438000000000001,0.6932,0.1806,0.0157,2e-04,0.6932,97,"high_slope","dox_0125",0.0022,"1"
"IQCE",1,"+","chr7:2565071-2567116",-0.0438000000000001,0.6932,0.1806,0.0157,2e-04,0.6932,97,"high_slope","dox_0187",0.0179,"1"
"IQCE",1,"+","chr7:2565071-2567116",-0.0438000000000001,0.6932,0.1806,0.0157,2e-04,0.6932,97,"high_slope","dox_021",0.1985,"1"
"IQCE",1,"+","chr7:2565071-2567116",-0.0438000000000001,0.6932,0.1806,0.0157,2e-04,0.6932,97,"high_slope","dox_025",0.8917,"1"
"IQCE",1,"+","chr7:2565071-2567116",-0.0438000000000001,0.6932,0.1806,0.0157,2e-04,0.6932,97,"high_slope","dox_075",0.8479,"1"
"TSPAN12",0,"-","chr7:120810570-120814005",0.2371,0.0018,-0.0249,-0.0022,0.0086,0.2371,89,"mid_slope","no_dox",0.0347,"2"
"TSPAN12",0,"-","chr7:120810570-120814005",0.2371,0.0018,-0.0249,-0.0022,0.0086,0.2371,89,"mid_slope","dox_0125",0.0433,"2"
"TSPAN12",0,"-","chr7:120810570-120814005",0.2371,0.0018,-0.0249,-0.0022,0.0086,0.2371,89,"mid_slope","dox_0187",0.0411,"2"
"TSPAN12",0,"-","chr7:120810570-120814005",0.2371,0.0018,-0.0249,-0.0022,0.0086,0.2371,89,"mid_slope","dox_021",0.0162,"2"
"TSPAN12",0,"-","chr7:120810570-120814005",0.2371,0.0018,-0.0249,-0.0022,0.0086,0.2371,89,"mid_slope","dox_025",0.018,"2"
"TSPAN12",0,"-","chr7:120810570-120814005",0.2371,0.0018,-0.0249,-0.0022,0.0086,0.2371,89,"mid_slope","dox_075",0.2551,"2"
"NOD1",0,"-","chr7:30460041-30478606",0.1804,-0.0702,0.00659999999999999,0.00120000000000001,0.0629,0.1804,83,"mid_slope","no_dox",0.0029,"2"
"NOD1",0,"-","chr7:30460041-30478606",0.1804,-0.0702,0.00659999999999999,0.00120000000000001,0.0629,0.1804,83,"mid_slope","dox_0125",0.0658,"2"
"NOD1",0,"-","chr7:30460041-30478606",0.1804,-0.0702,0.00659999999999999,0.00120000000000001,0.0629,0.1804,83,"mid_slope","dox_0187",0.067,"2"
"NOD1",0,"-","chr7:30460041-30478606",0.1804,-0.0702,0.00659999999999999,0.00120000000000001,0.0629,0.1804,83,"mid_slope","dox_021",0.0736,"2"
"NOD1",0,"-","chr7:30460041-30478606",0.1804,-0.0702,0.00659999999999999,0.00120000000000001,0.0629,0.1804,83,"mid_slope","dox_025",0.0034,"2"
"NOD1",0,"-","chr7:30460041-30478606",0.1804,-0.0702,0.00659999999999999,0.00120000000000001,0.0629,0.1804,83,"mid_slope","dox_075",0.1838,"2"
"TFPT",1,"-","chr19:54110121-54114438",0.0641,-0.0092,0.0168,-0.0048,0.0288,0.0641,16,"mid_slope","no_dox",0.0245,"2"
"TFPT",1,"-","chr19:54110121-54114438",0.0641,-0.0092,0.0168,-0.0048,0.0288,0.0641,16,"mid_slope","dox_0125",0.0533,"2"
"TFPT",1,"-","chr19:54110121-54114438",0.0641,-0.0092,0.0168,-0.0048,0.0288,0.0641,16,"mid_slope","dox_0187",0.0485,"2"
"TFPT",1,"-","chr19:54110121-54114438",0.0641,-0.0092,0.0168,-0.0048,0.0288,0.0641,16,"mid_slope","dox_021",0.0653,"2"
"TFPT",1,"-","chr19:54110121-54114438",0.0641,-0.0092,0.0168,-0.0048,0.0288,0.0641,16,"mid_slope","dox_025",0.0561,"2"
"TFPT",1,"-","chr19:54110121-54114438",0.0641,-0.0092,0.0168,-0.0048,0.0288,0.0641,16,"mid_slope","dox_075",0.1202,"2"
"ARMC6",1,"+","chr19:19034013-19034131",0.07,-0.0708,0.1103,-0.087,0.0869,0.1103,58,"mid_slope","no_dox",0.014,"2"
"ARMC6",1,"+","chr19:19034013-19034131",0.07,-0.0708,0.1103,-0.087,0.0869,0.1103,58,"mid_slope","dox_0125",0.1009,"2"
"ARMC6",1,"+","chr19:19034013-19034131",0.07,-0.0708,0.1103,-0.087,0.0869,0.1103,58,"mid_slope","dox_0187",0.0139,"2"
"ARMC6",1,"+","chr19:19034013-19034131",0.07,-0.0708,0.1103,-0.087,0.0869,0.1103,58,"mid_slope","dox_021",0.1242,"2"
"ARMC6",1,"+","chr19:19034013-19034131",0.07,-0.0708,0.1103,-0.087,0.0869,0.1103,58,"mid_slope","dox_025",0.0534,"2"
"ARMC6",1,"+","chr19:19034013-19034131",0.07,-0.0708,0.1103,-0.087,0.0869,0.1103,58,"mid_slope","dox_075",0.1234,"2"
"MINDY4",1,"+","chr7:30771556-30778418",-0.067,0.0629,0.0534,0.0384,0.0217,0.0629,14,"mid_slope","no_dox",0.0436,"2"
"MINDY4",1,"+","chr7:30771556-30778418",-0.067,0.0629,0.0534,0.0384,0.0217,0.0629,14,"mid_slope","dox_0125",0.0653,"2"
"MINDY4",1,"+","chr7:30771556-30778418",-0.067,0.0629,0.0534,0.0384,0.0217,0.0629,14,"mid_slope","dox_0187",0.1037,"2"
"MINDY4",1,"+","chr7:30771556-30778418",-0.067,0.0629,0.0534,0.0384,0.0217,0.0629,14,"mid_slope","dox_021",0.1571,"2"
"MINDY4",1,"+","chr7:30771556-30778418",-0.067,0.0629,0.0534,0.0384,0.0217,0.0629,14,"mid_slope","dox_025",0.22,"2"
"MINDY4",1,"+","chr7:30771556-30778418",-0.067,0.0629,0.0534,0.0384,0.0217,0.0629,14,"mid_slope","dox_075",0.153,"2"
"NSUN5P2",1,"-","chr7:72949232-72949313",0.0609,0.00219999999999999,0.0156,-0.0258,0.0293,0.0609,13,"mid_slope","no_dox",0.0425,"2"
"NSUN5P2",1,"-","chr7:72949232-72949313",0.0609,0.00219999999999999,0.0156,-0.0258,0.0293,0.0609,13,"mid_slope","dox_0125",0.0718,"2"
"NSUN5P2",1,"-","chr7:72949232-72949313",0.0609,0.00219999999999999,0.0156,-0.0258,0.0293,0.0609,13,"mid_slope","dox_0187",0.046,"2"
"NSUN5P2",1,"-","chr7:72949232-72949313",0.0609,0.00219999999999999,0.0156,-0.0258,0.0293,0.0609,13,"mid_slope","dox_021",0.0616,"2"
"NSUN5P2",1,"-","chr7:72949232-72949313",0.0609,0.00219999999999999,0.0156,-0.0258,0.0293,0.0609,13,"mid_slope","dox_025",0.0638,"2"
"NSUN5P2",1,"-","chr7:72949232-72949313",0.0609,0.00219999999999999,0.0156,-0.0258,0.0293,0.0609,13,"mid_slope","dox_075",0.1247,"2"
"TAF6",0,"-","chr7:100114268-100118396",0.0474,-0.0669,0.0717,0.0078,0.0286,0.0717,23,"mid_slope","no_dox",0.0133,"2"
"TAF6",0,"-","chr7:100114268-100118396",0.0474,-0.0669,0.0717,0.0078,0.0286,0.0717,23,"mid_slope","dox_0125",0.0419,"2"
"TAF6",0,"-","chr7:100114268-100118396",0.0474,-0.0669,0.0717,0.0078,0.0286,0.0717,23,"mid_slope","dox_0187",0.0497,"2"
"TAF6",0,"-","chr7:100114268-100118396",0.0474,-0.0669,0.0717,0.0078,0.0286,0.0717,23,"mid_slope","dox_021",0.1214,"2"
"TAF6",0,"-","chr7:100114268-100118396",0.0474,-0.0669,0.0717,0.0078,0.0286,0.0717,23,"mid_slope","dox_025",0.0545,"2"
"TAF6",0,"-","chr7:100114268-100118396",0.0474,-0.0669,0.0717,0.0078,0.0286,0.0717,23,"mid_slope","dox_075",0.1019,"2"
"TAF6",1,"-","chr7:100118653-100118880",0.0151,-0.0412,0.0155,0.105,0.0065,0.105,53,"mid_slope","no_dox",0.0277,"2"
"TAF6",1,"-","chr7:100118653-100118880",0.0151,-0.0412,0.0155,0.105,0.0065,0.105,53,"mid_slope","dox_0125",0.0342,"2"
"TAF6",1,"-","chr7:100118653-100118880",0.0151,-0.0412,0.0155,0.105,0.0065,0.105,53,"mid_slope","dox_0187",0.1392,"2"
"TAF6",1,"-","chr7:100118653-100118880",0.0151,-0.0412,0.0155,0.105,0.0065,0.105,53,"mid_slope","dox_021",0.1547,"2"
"TAF6",1,"-","chr7:100118653-100118880",0.0151,-0.0412,0.0155,0.105,0.0065,0.105,53,"mid_slope","dox_025",0.1135,"2"
"TAF6",1,"-","chr7:100118653-100118880",0.0151,-0.0412,0.0155,0.105,0.0065,0.105,53,"mid_slope","dox_075",0.1286,"2"
"WASL",1,"-","chr7:123684580-123692347",0.1279,0.2147,0.0658,0.2225,-9.99999999999999e-05,0.2225,88,"mid_slope","no_dox",6e-04,"2"
"WASL",1,"-","chr7:123684580-123692347",0.1279,0.2147,0.0658,0.2225,-9.99999999999999e-05,0.2225,88,"mid_slope","dox_0125",5e-04,"2"
"WASL",1,"-","chr7:123684580-123692347",0.1279,0.2147,0.0658,0.2225,-9.99999999999999e-05,0.2225,88,"mid_slope","dox_0187",0.223,"2"
"WASL",1,"-","chr7:123684580-123692347",0.1279,0.2147,0.0658,0.2225,-9.99999999999999e-05,0.2225,88,"mid_slope","dox_021",0.2888,"2"
"WASL",1,"-","chr7:123684580-123692347",0.1279,0.2147,0.0658,0.2225,-9.99999999999999e-05,0.2225,88,"mid_slope","dox_025",0.5035,"2"
"WASL",1,"-","chr7:123684580-123692347",0.1279,0.2147,0.0658,0.2225,-9.99999999999999e-05,0.2225,88,"mid_slope","dox_075",0.6314,"2"
"TFR2",1,"-","chr7:100624844-100626763",0.0377,0.063,-0.0291,-0.042,0.0715,0.0715,23,"mid_slope","no_dox",0.0157,"2"
"TFR2",1,"-","chr7:100624844-100626763",0.0377,0.063,-0.0291,-0.042,0.0715,0.0715,23,"mid_slope","dox_0125",0.0872,"2"
"TFR2",1,"-","chr7:100624844-100626763",0.0377,0.063,-0.0291,-0.042,0.0715,0.0715,23,"mid_slope","dox_0187",0.0452,"2"
"TFR2",1,"-","chr7:100624844-100626763",0.0377,0.063,-0.0291,-0.042,0.0715,0.0715,23,"mid_slope","dox_021",0.0161,"2"
"TFR2",1,"-","chr7:100624844-100626763",0.0377,0.063,-0.0291,-0.042,0.0715,0.0715,23,"mid_slope","dox_025",0.0791,"2"
"TFR2",1,"-","chr7:100624844-100626763",0.0377,0.063,-0.0291,-0.042,0.0715,0.0715,23,"mid_slope","dox_075",0.1168,"2"
"GRIK5",1,"-","chr19:42065387-42065714",0.0559,-0.0137,0.0166,0.0464,-0.0162,0.0559,10,"low_slope","no_dox",0.0324,"1"
"GRIK5",1,"-","chr19:42065387-42065714",0.0559,-0.0137,0.0166,0.0464,-0.0162,0.0559,10,"low_slope","dox_0125",0.0162,"1"
"GRIK5",1,"-","chr19:42065387-42065714",0.0559,-0.0137,0.0166,0.0464,-0.0162,0.0559,10,"low_slope","dox_0187",0.0626,"1"
"GRIK5",1,"-","chr19:42065387-42065714",0.0559,-0.0137,0.0166,0.0464,-0.0162,0.0559,10,"low_slope","dox_021",0.0792,"1"
