"gene_name","de_novo_junctions","strand","paste_into_igv_junction","no_dox","dox_0125","dox_0187","dox_021","dox_025","dox_075","delta075025","delta025021","delta021018","delta018012","delta012000","delta075025normal","delta025021normal","delta021018normal","delta018012normal","delta012000normal","max_slope","percentile","color_gene_name","name","value","alpha_gene_name"
"MYO9B",0,"+","chr19:17203004-17203147",8e-04,0.0131,0.0808,0.1212,0.1975,0.3365,0.139,0.0763,0.0404,0.0677,0.0123,0.414060172773309,0.227286267500745,0.120345546619005,0.201668156091749,0.0366398570151921,0.414060172773309,12,"mid_slope","dox_075normal",1,"2"
"NUP188",1,"+","chr9:128952846-128956141",9e-04,9e-04,0.0121,0.0304,0.161,0.8714,0.7104,0.1306,0.0183,0.0112,0,0.816082711085583,0.150028719126939,0.0210224009190121,0.0128661688684664,0,0.816082711085583,60,"mid_slope","no_doxnormal",0,"2"
"NUP188",1,"+","chr9:128952846-128956141",9e-04,9e-04,0.0121,0.0304,0.161,0.8714,0.7104,0.1306,0.0183,0.0112,0,0.816082711085583,0.150028719126939,0.0210224009190121,0.0128661688684664,0,0.816082711085583,60,"mid_slope","dox_0125normal",0,"2"
"NUP188",1,"+","chr9:128952846-128956141",9e-04,9e-04,0.0121,0.0304,0.161,0.8714,0.7104,0.1306,0.0183,0.0112,0,0.816082711085583,0.150028719126939,0.0210224009190121,0.0128661688684664,0,0.816082711085583,60,"mid_slope","dox_0187normal",0.0128661688684664,"2"
"NUP188",1,"+","chr9:128952846-128956141",9e-04,9e-04,0.0121,0.0304,0.161,0.8714,0.7104,0.1306,0.0183,0.0112,0,0.816082711085583,0.150028719126939,0.0210224009190121,0.0128661688684664,0,0.816082711085583,60,"mid_slope","dox_021normal",0.0338885697874785,"2"
"NUP188",1,"+","chr9:128952846-128956141",9e-04,9e-04,0.0121,0.0304,0.161,0.8714,0.7104,0.1306,0.0183,0.0112,0,0.816082711085583,0.150028719126939,0.0210224009190121,0.0128661688684664,0,0.816082711085583,60,"mid_slope","dox_025normal",0.183917288914417,"2"
"NUP188",1,"+","chr9:128952846-128956141",9e-04,9e-04,0.0121,0.0304,0.161,0.8714,0.7104,0.1306,0.0183,0.0112,0,0.816082711085583,0.150028719126939,0.0210224009190121,0.0128661688684664,0,0.816082711085583,60,"mid_slope","dox_075normal",1,"2"
"NUP188",1,"+","chr9:128956174-128956350",6e-04,6e-04,0.0051,0.0258,0.1241,0.8189,0.6948,0.0983,0.0207,0.0045,0,0.849077355493095,0.120127092753269,0.0252963460833435,0.00549920567029207,0,0.849077355493095,65,"mid_slope","no_doxnormal",0,"2"
"NUP188",1,"+","chr9:128956174-128956350",6e-04,6e-04,0.0051,0.0258,0.1241,0.8189,0.6948,0.0983,0.0207,0.0045,0,0.849077355493095,0.120127092753269,0.0252963460833435,0.00549920567029207,0,0.849077355493095,65,"mid_slope","dox_0125normal",0,"2"
"NUP188",1,"+","chr9:128956174-128956350",6e-04,6e-04,0.0051,0.0258,0.1241,0.8189,0.6948,0.0983,0.0207,0.0045,0,0.849077355493095,0.120127092753269,0.0252963460833435,0.00549920567029207,0,0.849077355493095,65,"mid_slope","dox_0187normal",0.00549920567029207,"2"
"NUP188",1,"+","chr9:128956174-128956350",6e-04,6e-04,0.0051,0.0258,0.1241,0.8189,0.6948,0.0983,0.0207,0.0045,0,0.849077355493095,0.120127092753269,0.0252963460833435,0.00549920567029207,0,0.849077355493095,65,"mid_slope","dox_021normal",0.0307955517536356,"2"
"NUP188",1,"+","chr9:128956174-128956350",6e-04,6e-04,0.0051,0.0258,0.1241,0.8189,0.6948,0.0983,0.0207,0.0045,0,0.849077355493095,0.120127092753269,0.0252963460833435,0.00549920567029207,0,0.849077355493095,65,"mid_slope","dox_025normal",0.150922644506905,"2"
"NUP188",1,"+","chr9:128956174-128956350",6e-04,6e-04,0.0051,0.0258,0.1241,0.8189,0.6948,0.0983,0.0207,0.0045,0,0.849077355493095,0.120127092753269,0.0252963460833435,0.00549920567029207,0,0.849077355493095,65,"mid_slope","dox_075normal",1,"2"
"BCL2L13",1,"+","chr22:17702386-17722274",0.009,8e-04,0.043,0.0478,0.0755,0.1748,0.0993,0.0277,0.00480000000000001,0.0422,-0.0082,0.59891435464415,0.167068757539204,0.0289505428226779,0.254523522316043,-0.0494571773220748,0.59891435464415,41,"mid_slope","no_doxnormal",0,"2"
"BCL2L13",1,"+","chr22:17702386-17722274",0.009,8e-04,0.043,0.0478,0.0755,0.1748,0.0993,0.0277,0.00480000000000001,0.0422,-0.0082,0.59891435464415,0.167068757539204,0.0289505428226779,0.254523522316043,-0.0494571773220748,0.59891435464415,41,"mid_slope","dox_0125normal",-0.0494571773220748,"2"
"BCL2L13",1,"+","chr22:17702386-17722274",0.009,8e-04,0.043,0.0478,0.0755,0.1748,0.0993,0.0277,0.00480000000000001,0.0422,-0.0082,0.59891435464415,0.167068757539204,0.0289505428226779,0.254523522316043,-0.0494571773220748,0.59891435464415,41,"mid_slope","dox_0187normal",0.205066344993969,"2"
"BCL2L13",1,"+","chr22:17702386-17722274",0.009,8e-04,0.043,0.0478,0.0755,0.1748,0.0993,0.0277,0.00480000000000001,0.0422,-0.0082,0.59891435464415,0.167068757539204,0.0289505428226779,0.254523522316043,-0.0494571773220748,0.59891435464415,41,"mid_slope","dox_021normal",0.234016887816647,"2"
"BCL2L13",1,"+","chr22:17702386-17722274",0.009,8e-04,0.043,0.0478,0.0755,0.1748,0.0993,0.0277,0.00480000000000001,0.0422,-0.0082,0.59891435464415,0.167068757539204,0.0289505428226779,0.254523522316043,-0.0494571773220748,0.59891435464415,41,"mid_slope","dox_025normal",0.40108564535585,"2"
"BCL2L13",1,"+","chr22:17702386-17722274",0.009,8e-04,0.043,0.0478,0.0755,0.1748,0.0993,0.0277,0.00480000000000001,0.0422,-0.0082,0.59891435464415,0.167068757539204,0.0289505428226779,0.254523522316043,-0.0494571773220748,0.59891435464415,41,"mid_slope","dox_075normal",1,"2"
"BCL2L13",1,"+","chr22:17722390-17726691",5e-04,0.0036,0.0174,0.0213,0.0426,0.131,0.0884,0.0213,0.0039,0.0138,0.0031,0.677394636015326,0.163218390804598,0.0298850574712644,0.105747126436782,0.0237547892720306,0.677394636015326,48,"mid_slope","no_doxnormal",0,"2"
"BCL2L13",1,"+","chr22:17722390-17726691",5e-04,0.0036,0.0174,0.0213,0.0426,0.131,0.0884,0.0213,0.0039,0.0138,0.0031,0.677394636015326,0.163218390804598,0.0298850574712644,0.105747126436782,0.0237547892720306,0.677394636015326,48,"mid_slope","dox_0125normal",0.0237547892720306,"2"
"BCL2L13",1,"+","chr22:17722390-17726691",5e-04,0.0036,0.0174,0.0213,0.0426,0.131,0.0884,0.0213,0.0039,0.0138,0.0031,0.677394636015326,0.163218390804598,0.0298850574712644,0.105747126436782,0.0237547892720306,0.677394636015326,48,"mid_slope","dox_0187normal",0.129501915708812,"2"
"BCL2L13",1,"+","chr22:17722390-17726691",5e-04,0.0036,0.0174,0.0213,0.0426,0.131,0.0884,0.0213,0.0039,0.0138,0.0031,0.677394636015326,0.163218390804598,0.0298850574712644,0.105747126436782,0.0237547892720306,0.677394636015326,48,"mid_slope","dox_021normal",0.159386973180077,"2"
"BCL2L13",1,"+","chr22:17722390-17726691",5e-04,0.0036,0.0174,0.0213,0.0426,0.131,0.0884,0.0213,0.0039,0.0138,0.0031,0.677394636015326,0.163218390804598,0.0298850574712644,0.105747126436782,0.0237547892720306,0.677394636015326,48,"mid_slope","dox_025normal",0.322605363984674,"2"
"BCL2L13",1,"+","chr22:17722390-17726691",5e-04,0.0036,0.0174,0.0213,0.0426,0.131,0.0884,0.0213,0.0039,0.0138,0.0031,0.677394636015326,0.163218390804598,0.0298850574712644,0.105747126436782,0.0237547892720306,0.677394636015326,48,"mid_slope","dox_075normal",1,"2"
"ACOT7",0,"-","chr1:6349866-6385494",0.0294,0.025,0.0282,0.0214,0.0332,0.1896,0.1564,0.0118,-0.0068,0.0032,-0.0044,0.976279650436954,0.0736579275905119,-0.0424469413233458,0.0199750312109863,-0.0274656679151061,0.976279650436954,81,"mid_slope","no_doxnormal",0,"2"
"ACOT7",0,"-","chr1:6349866-6385494",0.0294,0.025,0.0282,0.0214,0.0332,0.1896,0.1564,0.0118,-0.0068,0.0032,-0.0044,0.976279650436954,0.0736579275905119,-0.0424469413233458,0.0199750312109863,-0.0274656679151061,0.976279650436954,81,"mid_slope","dox_0125normal",-0.0274656679151061,"2"
"ACOT7",0,"-","chr1:6349866-6385494",0.0294,0.025,0.0282,0.0214,0.0332,0.1896,0.1564,0.0118,-0.0068,0.0032,-0.0044,0.976279650436954,0.0736579275905119,-0.0424469413233458,0.0199750312109863,-0.0274656679151061,0.976279650436954,81,"mid_slope","dox_0187normal",-0.00749063670411985,"2"
"ACOT7",0,"-","chr1:6349866-6385494",0.0294,0.025,0.0282,0.0214,0.0332,0.1896,0.1564,0.0118,-0.0068,0.0032,-0.0044,0.976279650436954,0.0736579275905119,-0.0424469413233458,0.0199750312109863,-0.0274656679151061,0.976279650436954,81,"mid_slope","dox_021normal",-0.0499375780274657,"2"
"ACOT7",0,"-","chr1:6349866-6385494",0.0294,0.025,0.0282,0.0214,0.0332,0.1896,0.1564,0.0118,-0.0068,0.0032,-0.0044,0.976279650436954,0.0736579275905119,-0.0424469413233458,0.0199750312109863,-0.0274656679151061,0.976279650436954,81,"mid_slope","dox_025normal",0.0237203495630462,"2"
"ACOT7",0,"-","chr1:6349866-6385494",0.0294,0.025,0.0282,0.0214,0.0332,0.1896,0.1564,0.0118,-0.0068,0.0032,-0.0044,0.976279650436954,0.0736579275905119,-0.0424469413233458,0.0199750312109863,-0.0274656679151061,0.976279650436954,81,"mid_slope","dox_075normal",1,"2"
"RANBP1",0,"+","chr22:20122421-20122580",0.0016,0.0096,0.0555,0.0582,0.119,0.4316,0.3126,0.0608,0.0027,0.0459,0.008,0.726976744186047,0.141395348837209,0.00627906976744186,0.106744186046512,0.0186046511627907,0.726976744186047,51,"mid_slope","no_doxnormal",0,"2"
"RANBP1",0,"+","chr22:20122421-20122580",0.0016,0.0096,0.0555,0.0582,0.119,0.4316,0.3126,0.0608,0.0027,0.0459,0.008,0.726976744186047,0.141395348837209,0.00627906976744186,0.106744186046512,0.0186046511627907,0.726976744186047,51,"mid_slope","dox_0125normal",0.0186046511627907,"2"
"RANBP1",0,"+","chr22:20122421-20122580",0.0016,0.0096,0.0555,0.0582,0.119,0.4316,0.3126,0.0608,0.0027,0.0459,0.008,0.726976744186047,0.141395348837209,0.00627906976744186,0.106744186046512,0.0186046511627907,0.726976744186047,51,"mid_slope","dox_0187normal",0.125348837209302,"2"
"RANBP1",0,"+","chr22:20122421-20122580",0.0016,0.0096,0.0555,0.0582,0.119,0.4316,0.3126,0.0608,0.0027,0.0459,0.008,0.726976744186047,0.141395348837209,0.00627906976744186,0.106744186046512,0.0186046511627907,0.726976744186047,51,"mid_slope","dox_021normal",0.131627906976744,"2"
"RANBP1",0,"+","chr22:20122421-20122580",0.0016,0.0096,0.0555,0.0582,0.119,0.4316,0.3126,0.0608,0.0027,0.0459,0.008,0.726976744186047,0.141395348837209,0.00627906976744186,0.106744186046512,0.0186046511627907,0.726976744186047,51,"mid_slope","dox_025normal",0.273023255813953,"2"
"RANBP1",0,"+","chr22:20122421-20122580",0.0016,0.0096,0.0555,0.0582,0.119,0.4316,0.3126,0.0608,0.0027,0.0459,0.008,0.726976744186047,0.141395348837209,0.00627906976744186,0.106744186046512,0.0186046511627907,0.726976744186047,51,"mid_slope","dox_075normal",1,"2"
"RANBP1",0,"+","chr22:20122422-20122579",0.0075,0.0117,0.0283,0.0368,0.0625,0.1078,0.0453,0.0257,0.0085,0.0166,0.0042,0.451645064805583,0.256231306081755,0.0847457627118644,0.165503489531406,0.0418743768693918,0.451645064805583,18,"mid_slope","no_doxnormal",0,"2"
"RANBP1",0,"+","chr22:20122422-20122579",0.0075,0.0117,0.0283,0.0368,0.0625,0.1078,0.0453,0.0257,0.0085,0.0166,0.0042,0.451645064805583,0.256231306081755,0.0847457627118644,0.165503489531406,0.0418743768693918,0.451645064805583,18,"mid_slope","dox_0125normal",0.0418743768693918,"2"
"RANBP1",0,"+","chr22:20122422-20122579",0.0075,0.0117,0.0283,0.0368,0.0625,0.1078,0.0453,0.0257,0.0085,0.0166,0.0042,0.451645064805583,0.256231306081755,0.0847457627118644,0.165503489531406,0.0418743768693918,0.451645064805583,18,"mid_slope","dox_0187normal",0.207377866400798,"2"
"RANBP1",0,"+","chr22:20122422-20122579",0.0075,0.0117,0.0283,0.0368,0.0625,0.1078,0.0453,0.0257,0.0085,0.0166,0.0042,0.451645064805583,0.256231306081755,0.0847457627118644,0.165503489531406,0.0418743768693918,0.451645064805583,18,"mid_slope","dox_021normal",0.292123629112662,"2"
"RANBP1",0,"+","chr22:20122422-20122579",0.0075,0.0117,0.0283,0.0368,0.0625,0.1078,0.0453,0.0257,0.0085,0.0166,0.0042,0.451645064805583,0.256231306081755,0.0847457627118644,0.165503489531406,0.0418743768693918,0.451645064805583,18,"mid_slope","dox_025normal",0.548354935194417,"2"
"RANBP1",0,"+","chr22:20122422-20122579",0.0075,0.0117,0.0283,0.0368,0.0625,0.1078,0.0453,0.0257,0.0085,0.0166,0.0042,0.451645064805583,0.256231306081755,0.0847457627118644,0.165503489531406,0.0418743768693918,0.451645064805583,18,"mid_slope","dox_075normal",1,"2"
"RANBP1",0,"+","chr22:20126823-20126951",0.0108,0.0119,0.0257,0.0351,0.0425,0.1483,0.1058,0.0074,0.0094,0.0138,0.0011,0.769454545454545,0.0538181818181819,0.0683636363636364,0.100363636363636,0.008,0.769454545454545,55,"mid_slope","no_doxnormal",0,"2"
"RANBP1",0,"+","chr22:20126823-20126951",0.0108,0.0119,0.0257,0.0351,0.0425,0.1483,0.1058,0.0074,0.0094,0.0138,0.0011,0.769454545454545,0.0538181818181819,0.0683636363636364,0.100363636363636,0.008,0.769454545454545,55,"mid_slope","dox_0125normal",0.008,"2"
"RANBP1",0,"+","chr22:20126823-20126951",0.0108,0.0119,0.0257,0.0351,0.0425,0.1483,0.1058,0.0074,0.0094,0.0138,0.0011,0.769454545454545,0.0538181818181819,0.0683636363636364,0.100363636363636,0.008,0.769454545454545,55,"mid_slope","dox_0187normal",0.108363636363636,"2"
"RANBP1",0,"+","chr22:20126823-20126951",0.0108,0.0119,0.0257,0.0351,0.0425,0.1483,0.1058,0.0074,0.0094,0.0138,0.0011,0.769454545454545,0.0538181818181819,0.0683636363636364,0.100363636363636,0.008,0.769454545454545,55,"mid_slope","dox_021normal",0.176727272727273,"2"
"RANBP1",0,"+","chr22:20126823-20126951",0.0108,0.0119,0.0257,0.0351,0.0425,0.1483,0.1058,0.0074,0.0094,0.0138,0.0011,0.769454545454545,0.0538181818181819,0.0683636363636364,0.100363636363636,0.008,0.769454545454545,55,"mid_slope","dox_025normal",0.230545454545455,"2"
"RANBP1",0,"+","chr22:20126823-20126951",0.0108,0.0119,0.0257,0.0351,0.0425,0.1483,0.1058,0.0074,0.0094,0.0138,0.0011,0.769454545454545,0.0538181818181819,0.0683636363636364,0.100363636363636,0.008,0.769454545454545,55,"mid_slope","dox_075normal",1,"2"
"RANBP1",0,"+","chr22:20122697-20125308",0.0054,0.0098,0.0491,0.0568,0.1305,0.4253,0.2948,0.0737,0.00770000000000001,0.0393,0.0044,0.702071921886163,0.175517980471541,0.0183376994522506,0.0935937127887592,0.010478685401286,0.702071921886163,49,"mid_slope","no_doxnormal",0,"2"
"RANBP1",0,"+","chr22:20122697-20125308",0.0054,0.0098,0.0491,0.0568,0.1305,0.4253,0.2948,0.0737,0.00770000000000001,0.0393,0.0044,0.702071921886163,0.175517980471541,0.0183376994522506,0.0935937127887592,0.010478685401286,0.702071921886163,49,"mid_slope","dox_0125normal",0.010478685401286,"2"
"RANBP1",0,"+","chr22:20122697-20125308",0.0054,0.0098,0.0491,0.0568,0.1305,0.4253,0.2948,0.0737,0.00770000000000001,0.0393,0.0044,0.702071921886163,0.175517980471541,0.0183376994522506,0.0935937127887592,0.010478685401286,0.702071921886163,49,"mid_slope","dox_0187normal",0.104072398190045,"2"
"RANBP1",0,"+","chr22:20122697-20125308",0.0054,0.0098,0.0491,0.0568,0.1305,0.4253,0.2948,0.0737,0.00770000000000001,0.0393,0.0044,0.702071921886163,0.175517980471541,0.0183376994522506,0.0935937127887592,0.010478685401286,0.702071921886163,49,"mid_slope","dox_021normal",0.122410097642296,"2"
"RANBP1",0,"+","chr22:20122697-20125308",0.0054,0.0098,0.0491,0.0568,0.1305,0.4253,0.2948,0.0737,0.00770000000000001,0.0393,0.0044,0.702071921886163,0.175517980471541,0.0183376994522506,0.0935937127887592,0.010478685401286,0.702071921886163,49,"mid_slope","dox_025normal",0.297928078113837,"2"
"RANBP1",0,"+","chr22:20122697-20125308",0.0054,0.0098,0.0491,0.0568,0.1305,0.4253,0.2948,0.0737,0.00770000000000001,0.0393,0.0044,0.702071921886163,0.175517980471541,0.0183376994522506,0.0935937127887592,0.010478685401286,0.702071921886163,49,"mid_slope","dox_075normal",1,"2"
"SEPTIN3",0,"+","chr22:41994714-41996902",0.029,0.0797,0.2005,0.1918,0.2009,0.3665,0.1656,0.0091,-0.00870000000000001,0.1208,0.0507,0.490666666666667,0.026962962962963,-0.0257777777777778,0.357925925925926,0.150222222222222,0.490666666666667,26,"mid_slope","no_doxnormal",0,"2"
"SEPTIN3",0,"+","chr22:41994714-41996902",0.029,0.0797,0.2005,0.1918,0.2009,0.3665,0.1656,0.0091,-0.00870000000000001,0.1208,0.0507,0.490666666666667,0.026962962962963,-0.0257777777777778,0.357925925925926,0.150222222222222,0.490666666666667,26,"mid_slope","dox_0125normal",0.150222222222222,"2"
"SEPTIN3",0,"+","chr22:41994714-41996902",0.029,0.0797,0.2005,0.1918,0.2009,0.3665,0.1656,0.0091,-0.00870000000000001,0.1208,0.0507,0.490666666666667,0.026962962962963,-0.0257777777777778,0.357925925925926,0.150222222222222,0.490666666666667,26,"mid_slope","dox_0187normal",0.508148148148148,"2"
"SEPTIN3",0,"+","chr22:41994714-41996902",0.029,0.0797,0.2005,0.1918,0.2009,0.3665,0.1656,0.0091,-0.00870000000000001,0.1208,0.0507,0.490666666666667,0.026962962962963,-0.0257777777777778,0.357925925925926,0.150222222222222,0.490666666666667,26,"mid_slope","dox_021normal",0.48237037037037,"2"
"SEPTIN3",0,"+","chr22:41994714-41996902",0.029,0.0797,0.2005,0.1918,0.2009,0.3665,0.1656,0.0091,-0.00870000000000001,0.1208,0.0507,0.490666666666667,0.026962962962963,-0.0257777777777778,0.357925925925926,0.150222222222222,0.490666666666667,26,"mid_slope","dox_025normal",0.509333333333333,"2"
"SEPTIN3",0,"+","chr22:41994714-41996902",0.029,0.0797,0.2005,0.1918,0.2009,0.3665,0.1656,0.0091,-0.00870000000000001,0.1208,0.0507,0.490666666666667,0.026962962962963,-0.0257777777777778,0.357925925925926,0.150222222222222,0.490666666666667,26,"mid_slope","dox_075normal",1,"2"
"NFATC4",0,"+","chr14:24376554-24377638",0.0021,0.0027,0.0716,0.0597,0.1163,0.1478,0.0315,0.0566,-0.0119,0.0689,6e-04,0.216197666437886,0.388469457789979,-0.0816746739876458,0.472889498970487,0.00411805078929307,0.472889498970487,23,"mid_slope","no_doxnormal",0,"2"
"NFATC4",0,"+","chr14:24376554-24377638",0.0021,0.0027,0.0716,0.0597,0.1163,0.1478,0.0315,0.0566,-0.0119,0.0689,6e-04,0.216197666437886,0.388469457789979,-0.0816746739876458,0.472889498970487,0.00411805078929307,0.472889498970487,23,"mid_slope","dox_0125normal",0.00411805078929307,"2"
"NFATC4",0,"+","chr14:24376554-24377638",0.0021,0.0027,0.0716,0.0597,0.1163,0.1478,0.0315,0.0566,-0.0119,0.0689,6e-04,0.216197666437886,0.388469457789979,-0.0816746739876458,0.472889498970487,0.00411805078929307,0.472889498970487,23,"mid_slope","dox_0187normal",0.47700754975978,"2"
"NFATC4",0,"+","chr14:24376554-24377638",0.0021,0.0027,0.0716,0.0597,0.1163,0.1478,0.0315,0.0566,-0.0119,0.0689,6e-04,0.216197666437886,0.388469457789979,-0.0816746739876458,0.472889498970487,0.00411805078929307,0.472889498970487,23,"mid_slope","dox_021normal",0.395332875772135,"2"
"NFATC4",0,"+","chr14:24376554-24377638",0.0021,0.0027,0.0716,0.0597,0.1163,0.1478,0.0315,0.0566,-0.0119,0.0689,6e-04,0.216197666437886,0.388469457789979,-0.0816746739876458,0.472889498970487,0.00411805078929307,0.472889498970487,23,"mid_slope","dox_025normal",0.783802333562114,"2"
"NFATC4",0,"+","chr14:24376554-24377638",0.0021,0.0027,0.0716,0.0597,0.1163,0.1478,0.0315,0.0566,-0.0119,0.0689,6e-04,0.216197666437886,0.388469457789979,-0.0816746739876458,0.472889498970487,0.00411805078929307,0.472889498970487,23,"mid_slope","dox_075normal",1,"2"
"POLE2",1,"-","chr14:49655811-49663315",0.0171,0.0229,0.0351,0.0433,0.0469,0.1514,0.1045,0.0036,0.0082,0.0122,0.0058,0.778108711839166,0.0268056589724497,0.0610573343261355,0.0908413998510797,0.043186895011169,0.778108711839166,56,"mid_slope","no_doxnormal",0,"2"
"POLE2",1,"-","chr14:49655811-49663315",0.0171,0.0229,0.0351,0.0433,0.0469,0.1514,0.1045,0.0036,0.0082,0.0122,0.0058,0.778108711839166,0.0268056589724497,0.0610573343261355,0.0908413998510797,0.043186895011169,0.778108711839166,56,"mid_slope","dox_0125normal",0.043186895011169,"2"
"POLE2",1,"-","chr14:49655811-49663315",0.0171,0.0229,0.0351,0.0433,0.0469,0.1514,0.1045,0.0036,0.0082,0.0122,0.0058,0.778108711839166,0.0268056589724497,0.0610573343261355,0.0908413998510797,0.043186895011169,0.778108711839166,56,"mid_slope","dox_0187normal",0.134028294862249,"2"
"POLE2",1,"-","chr14:49655811-49663315",0.0171,0.0229,0.0351,0.0433,0.0469,0.1514,0.1045,0.0036,0.0082,0.0122,0.0058,0.778108711839166,0.0268056589724497,0.0610573343261355,0.0908413998510797,0.043186895011169,0.778108711839166,56,"mid_slope","dox_021normal",0.195085629188384,"2"
"POLE2",1,"-","chr14:49655811-49663315",0.0171,0.0229,0.0351,0.0433,0.0469,0.1514,0.1045,0.0036,0.0082,0.0122,0.0058,0.778108711839166,0.0268056589724497,0.0610573343261355,0.0908413998510797,0.043186895011169,0.778108711839166,56,"mid_slope","dox_025normal",0.221891288160834,"2"
"POLE2",1,"-","chr14:49655811-49663315",0.0171,0.0229,0.0351,0.0433,0.0469,0.1514,0.1045,0.0036,0.0082,0.0122,0.0058,0.778108711839166,0.0268056589724497,0.0610573343261355,0.0908413998510797,0.043186895011169,0.778108711839166,56,"mid_slope","dox_075normal",1,"2"
"POLE2",0,"-","chr14:49643670-49646994",0.0063,0.0035,0.0035,0.0048,0.004,0.1036,0.0996,-0.000799999999999999,0.0013,0,-0.0028,1.02363823227133,-0.00822199383350462,0.013360739979445,0,-0.0287769784172662,1.02363823227133,97,"high_slope","no_doxnormal",0,"1"
"POLE2",0,"-","chr14:49643670-49646994",0.0063,0.0035,0.0035,0.0048,0.004,0.1036,0.0996,-0.000799999999999999,0.0013,0,-0.0028,1.02363823227133,-0.00822199383350462,0.013360739979445,0,-0.0287769784172662,1.02363823227133,97,"high_slope","dox_0125normal",-0.0287769784172662,"1"
"POLE2",0,"-","chr14:49643670-49646994",0.0063,0.0035,0.0035,0.0048,0.004,0.1036,0.0996,-0.000799999999999999,0.0013,0,-0.0028,1.02363823227133,-0.00822199383350462,0.013360739979445,0,-0.0287769784172662,1.02363823227133,97,"high_slope","dox_0187normal",-0.0287769784172662,"1"
"POLE2",0,"-","chr14:49643670-49646994",0.0063,0.0035,0.0035,0.0048,0.004,0.1036,0.0996,-0.000799999999999999,0.0013,0,-0.0028,1.02363823227133,-0.00822199383350462,0.013360739979445,0,-0.0287769784172662,1.02363823227133,97,"high_slope","dox_021normal",-0.0154162384378212,"1"
"POLE2",0,"-","chr14:49643670-49646994",0.0063,0.0035,0.0035,0.0048,0.004,0.1036,0.0996,-0.000799999999999999,0.0013,0,-0.0028,1.02363823227133,-0.00822199383350462,0.013360739979445,0,-0.0287769784172662,1.02363823227133,97,"high_slope","dox_025normal",-0.0236382322713258,"1"
"POLE2",0,"-","chr14:49643670-49646994",0.0063,0.0035,0.0035,0.0048,0.004,0.1036,0.0996,-0.000799999999999999,0.0013,0,-0.0028,1.02363823227133,-0.00822199383350462,0.013360739979445,0,-0.0287769784172662,1.02363823227133,97,"high_slope","dox_075normal",1,"1"
"CEP76",0,"-","chr18:12699165-12699830",0.0166,0.0482,0.0591,0.0802,0.0849,0.1034,0.0185,0.00470000000000001,0.0211,0.0109,0.0316,0.213133640552995,0.0541474654377881,0.243087557603686,0.125576036866359,0.364055299539171,0.364055299539171,5,"low_slope","no_doxnormal",0,"1"
"CEP76",0,"-","chr18:12699165-12699830",0.0166,0.0482,0.0591,0.0802,0.0849,0.1034,0.0185,0.00470000000000001,0.0211,0.0109,0.0316,0.213133640552995,0.0541474654377881,0.243087557603686,0.125576036866359,0.364055299539171,0.364055299539171,5,"low_slope","dox_0125normal",0.364055299539171,"1"
"CEP76",0,"-","chr18:12699165-12699830",0.0166,0.0482,0.0591,0.0802,0.0849,0.1034,0.0185,0.00470000000000001,0.0211,0.0109,0.0316,0.213133640552995,0.0541474654377881,0.243087557603686,0.125576036866359,0.364055299539171,0.364055299539171,5,"low_slope","dox_0187normal",0.48963133640553,"1"
"CEP76",0,"-","chr18:12699165-12699830",0.0166,0.0482,0.0591,0.0802,0.0849,0.1034,0.0185,0.00470000000000001,0.0211,0.0109,0.0316,0.213133640552995,0.0541474654377881,0.243087557603686,0.125576036866359,0.364055299539171,0.364055299539171,5,"low_slope","dox_021normal",0.732718894009216,"1"
"CEP76",0,"-","chr18:12699165-12699830",0.0166,0.0482,0.0591,0.0802,0.0849,0.1034,0.0185,0.00470000000000001,0.0211,0.0109,0.0316,0.213133640552995,0.0541474654377881,0.243087557603686,0.125576036866359,0.364055299539171,0.364055299539171,5,"low_slope","dox_025normal",0.786866359447005,"1"
"CEP76",0,"-","chr18:12699165-12699830",0.0166,0.0482,0.0591,0.0802,0.0849,0.1034,0.0185,0.00470000000000001,0.0211,0.0109,0.0316,0.213133640552995,0.0541474654377881,0.243087557603686,0.125576036866359,0.364055299539171,0.364055299539171,5,"low_slope","dox_075normal",1,"1"
"PQBP1",0,"+","chrX:48898346-48898492",0.0044,0.0115,0.0059,0.0174,0.0055,0.1748,0.1693,-0.0119,0.0115,-0.0056,0.0071,0.993544600938967,-0.0698356807511737,0.0674882629107981,-0.0328638497652582,0.0416666666666667,0.993544600938967,85,"mid_slope","no_doxnormal",0,"2"
"PQBP1",0,"+","chrX:48898346-48898492",0.0044,0.0115,0.0059,0.0174,0.0055,0.1748,0.1693,-0.0119,0.0115,-0.0056,0.0071,0.993544600938967,-0.0698356807511737,0.0674882629107981,-0.0328638497652582,0.0416666666666667,0.993544600938967,85,"mid_slope","dox_0125normal",0.0416666666666667,"2"
"PQBP1",0,"+","chrX:48898346-48898492",0.0044,0.0115,0.0059,0.0174,0.0055,0.1748,0.1693,-0.0119,0.0115,-0.0056,0.0071,0.993544600938967,-0.0698356807511737,0.0674882629107981,-0.0328638497652582,0.0416666666666667,0.993544600938967,85,"mid_slope","dox_0187normal",0.00880281690140845,"2"
"PQBP1",0,"+","chrX:48898346-48898492",0.0044,0.0115,0.0059,0.0174,0.0055,0.1748,0.1693,-0.0119,0.0115,-0.0056,0.0071,0.993544600938967,-0.0698356807511737,0.0674882629107981,-0.0328638497652582,0.0416666666666667,0.993544600938967,85,"mid_slope","dox_021normal",0.0762910798122065,"2"
