gene_name,gene_id,lsv_id,mean_dpsi_per_lsv_junction,probability_changing,probability_non_changing,noDox_mean_psi,dox0025_mean_psi,lsv_type,num_junctions,num_exons,de_novo_junctions,seqid,strand,junctions_coords,exons_coords,ir_coords,ucsc_lsv_link
UBE2D3,ENSG00000109332.20,ENSG00000109332.20:s:102868715-102868896,-0.0000;-0.0000;-0.0000;0.1421;-0.0000;-0.1403,3.351e-09;3.351e-09;3.351e-09;6.933e-01;3.351e-09;6.853e-01,1.000e+00;1.000e+00;1.000e+00;2.751e-02;1.000e+00;2.879e-02,0.0013;0.0013;0.0013;0.5937;0.0013;0.4006,0.0009;0.0009;0.0009;0.7587;0.0009;0.2380,s|1e1.1o2|1e1.2o2|1e2.1o1|2e3.2o3|2e3.3o3|2e4.1o1,6,5,1;1;1;0;0;0,chr4,-,102868485-102868773;102868464-102868773;102861212-102868773;102826636-102868715;102826619-102868715;102809855-102868715,na-102861212;102809792-102809953;102826485-102827122;102868252-102868485;102868715-102868896,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A102868896-102809792
GAR1,ENSG00000109534.17,ENSG00000109534.17:s:109815828-109816005,-0.0674;0.2455;-0.1373,3.158e-01;9.191e-01;6.695e-01,1.418e-01;2.856e-03;3.040e-02,0.1581;0.6513;0.1893,0.0565;0.9151;0.0240,s|1e1.1o1|2e1.1o1|2e2.1o1,3,3,1;0;1,chr4,+,109815889-109816153;109816005-109816153;109816005-109817936,109815828-109816005;109816153-109816378;109817936-109818090,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A109818090-109815828
FAM149A,ENSG00000109794.13,ENSG00000109794.13:s:186149173-186149283,0.0649;0.0327;-0.1281;0.0000,3.224e-01;1.923e-01;5.850e-01;2.403e-07,1.306e-01;2.308e-01;4.036e-02;9.995e-01,0.3393;0.3419;0.3152;0.0024,0.4512;0.4007;0.1472;0.0025,s|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1,4,4,0;0;0;0,chr4,+,186149283-186149566;186149283-186149593;186149283-186151903;186149283-186153645,186149173-186149283;186149566-186149704;186151903-186152045;186153645-186153770,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A186153770-186149173
ELP4,ENSG00000109911.19,ENSG00000109911.19:s:31594770-31594905,-0.0000;0.1577;-0.1561;-0.0000,7.710e-08;7.339e-01;7.276e-01;7.710e-08,9.998e-01;2.009e-02;2.087e-02;9.998e-01,0.0024;0.1440;0.8510;0.0024,0.0017;0.3121;0.6847;0.0017,s|1e1.1o1|1e2.1o2|1e2.2o2|2e2.2o2,4,3,0;0;0;0,chr11,+,31594901-31598910;31594901-31603765;31594901-31603768;31594905-31603768,31594770-31594905;31598910-31600553;31603765-31603907,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A31603907-31594770
ELP4,ENSG00000109911.19,ENSG00000109911.19:t:31603765-31603907,-0.0000;0.1577;-0.1561;-0.0000,7.710e-08;7.339e-01;7.276e-01;7.710e-08,9.998e-01;2.009e-02;2.087e-02;9.998e-01,0.0024;0.1440;0.8510;0.0024,0.0017;0.3121;0.6847;0.0017,t|1e1.1o1|1e2.1o2|2e2.1o2|2e2.2o2,4,3,0;0;0;0,chr11,+,31539783-31603765;31594901-31603765;31594901-31603768;31594905-31603768,31539662-31539783;31594770-31594905;31603765-31603907,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A31603907-31539662
NRXN2,ENSG00000110076.19,ENSG00000110076.19:s:64660332-64660535,-0.0356;0.2815;-0.2289,2.624e-01;8.306e-01;9.586e-01,1.522e-01;5.189e-03;1.321e-03,0.4182;0.3228;0.2556,0.3289;0.6622;0.0078,s|1e1.1o1|1e2.2o2|i,3,3,0;0;1,chr11,-,64653722-64660332;64652154-64660332;64656121-64660331,64652035-64652161;64653694-64653722;64660332-64660535,64656121-64660331,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A64660535-64652035
NRXN2,ENSG00000110076.19,ENSG00000110076.19:s:64685646-64685947,-0.1939;0.1939,8.564e-01;8.564e-01,7.886e-03;7.886e-03,0.2690;0.7310,0.0510;0.9490,s|1e1.1o1|1e2.1o1,2,3,0;0,chr11,-,64677037-64685646;64668604-64685646,64668443-64668604;64675177-64677037;64685646-64685947,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A64685947-64668443
NRXN2,ENSG00000110076.19,ENSG00000110076.19:t:64668443-64668604,0.1718;-0.1577;-0.0016,7.896e-01;7.408e-01;8.623e-04,1.371e-02;1.944e-02;9.308e-01,0.7527;0.2220;0.0184,0.9502;0.0453;0.0050,t|1e1.1o1|1e2.1o2|1e2.2o2,3,3,0;0;0,chr11,-,64668604-64685646;64668604-64677014;64668604-64676993,64668443-64668604;64675177-64677037;64685646-64685947,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A64685947-64668443
MADD,ENSG00000110514.19,ENSG00000110514.19:s:47286433-47286534,0.1817;-0.1855;0.0002,9.217e-01;9.307e-01;1.513e-07,2.717e-03;2.544e-03;9.905e-01,0.3354;0.6539;0.0129,0.5179;0.4638;0.0165,s|1e1.1o1|1e2.1o1|i,3,3,0;0;1,chr11,+,47286534-47288968;47286534-47289391;47286535-47288967,47286433-47286534;47288968-47289027;47289391-47289493,47286535-47288967,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A47289493-47286433
MADD,ENSG00000110514.19,ENSG00000110514.19:s:47295496-47295579,-0.0972;-0.0327;0.1501,4.885e-01;1.119e-01;7.536e-01,7.602e-02;3.425e-01;1.989e-02,0.3821;0.1980;0.4225,0.2690;0.1515;0.5857,s|1e1.1o1|2e1.1o1|3e1.1o1,3,2,0;0;0,chr11,+,47295567-47295897;47295576-47295897;47295579-47295897,47295496-47295579;47295897-47296055,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A47296055-47295496
MADD,ENSG00000110514.19,ENSG00000110514.19:s:47324471-47325035,-0.0000;-0.2031;-0.0844;0.1503;0.0000;0.0114;0.0037;0.0342,6.893e-21;9.795e-01;4.218e-01;7.404e-01;3.439e-08;1.442e-02;3.998e-04;5.673e-02,1.000e+00;3.306e-04;9.642e-02;2.131e-02;9.993e-01;6.650e-01;8.701e-01;4.255e-01,0.0099;0.2739;0.4085;0.2953;0.0003;0.0003;0.0003;0.0003,0.0007;0.0685;0.3016;0.4657;0.0065;0.0431;0.0342;0.0738,s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|2e1.1o1|2e2.1o1|2e3.1o1|2e4.1o1,8,5,0;0;0;0;1;1;1;1,chr11,+,47324577-47325262;47324577-47326544;47324577-47326738;47324577-47328658;47325032-47325262;47325032-47326544;47325032-47326738;47325032-47328658,47324471-47325035;47325262-47325329;47326544-47326552;47326738-47327186;47328142-47328704,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A47328704-47324471
MADD,ENSG00000110514.19,ENSG00000110514.19:t:47289391-47289493,0.0000;0.0000;-0.1728;0.1746,6.893e-21;1.526e-10;8.638e-01;8.728e-01,1.000e+00;9.999e-01;8.124e-03;7.298e-03,0.0005;0.0075;0.7221;0.2701,0.0010;0.0051;0.5374;0.4545,t|1e1.2o2|1e2.1o1|1e3.1o1|1e4.1o1,4,5,1;0;0;0,chr11,+,47285194-47289391;47285590-47289391;47286534-47289391;47289027-47289391,47284941-47285194;47285271-47285590;47286433-47286534;47288968-47289027;47289391-47289493,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A47289493-47284941
MADD,ENSG00000110514.19,ENSG00000110514.19:t:47328142-47328704,0.0914;0.0150;-0.2754;0.0000;0.1062,4.632e-01;5.669e-03;9.981e-01;1.330e-09;5.420e-01,8.716e-02;6.393e-01;6.618e-06;9.997e-01;6.344e-02,0.2194;0.0004;0.7195;0.0022;0.0577,0.3299;0.0513;0.4328;0.0053;0.1674,t|1e1.1o2|1e1.2o2|1e2.1o2|1e2.2o2|i,5,3,0;1;0;1;1,chr11,+,47324577-47328658;47325032-47328658;47326807-47328658;47327025-47328658;47327187-47328141,47324471-47325035;47326738-47327186;47328142-47328704,47327187-47328141,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A47328704-47324471
CHKA,ENSG00000110721.12,ENSG00000110721.12:t:68081404-68081457,-0.1104;-0.0000;0.0005;0.0960,5.818e-01;3.050e-10;1.919e-05;4.815e-01,5.220e-02;9.999e-01;9.789e-01;7.794e-02,0.9577;0.0056;0.0011;0.0357,0.8411;0.0016;0.0165;0.1402,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1,4,5,0;1;0;0,chr11,-,68081457-68097019;68081457-68089821;68081457-68082491;68081457-68081727,68081404-68081457;68081727-68082098;68082491-68082520;68089821-68089880;68097019-68097130,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A68097130-68081404
CDCA3,ENSG00000111665.12,ENSG00000111665.12:s:6846725-6846903,0.1807;-0.1807,7.371e-01;7.371e-01,1.516e-02;1.516e-02,0.5014;0.4986,0.7357;0.2643,s|1e1.1o1|i,2,2,0;0,chr12,-,6846367-6846725;6846368-6846724,6844793-6846367;6846725-6846903,6846368-6846724,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A6846903-6844793
FBXL4,ENSG00000112234.9,ENSG00000112234.9:s:98947806-98948006,0.1789;-0.1789,7.185e-01;7.185e-01,1.674e-02;1.674e-02,0.2945;0.7055,0.5239;0.4761,s|1e1.1o1|1e2.1o1,2,3,0;0,chr6,-,98934879-98947806;98927822-98947806,98927705-98927822;98934762-98934879;98947806-98948006,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A98948006-98927705
MED23,ENSG00000112282.18,ENSG00000112282.18:t:131610046-131610246,0.1668;-0.1671;0.0000,8.039e-01;8.065e-01;1.070e-07,1.337e-02;1.315e-02;9.996e-01,0.7555;0.2419;0.0028,0.9442;0.0525;0.0030,t|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;1,chr6,-,131610246-131615907;131610246-131615324;131610246-131614070,131610046-131610246;131614070-131614238;131615324-131615341;131615907-131616002,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A131616002-131610046
MRPL2,ENSG00000112651.12,ENSG00000112651.12:s:43055892-43056007,0.1097;-0.1097,5.904e-01;5.904e-01,4.478e-02;4.478e-02,0.8006;0.1994,0.9203;0.0797,s|1e1.1o1|1e2.1o1,2,3,0;0,chr6,-,43055618-43055897;43054486-43055897,43054029-43054486;43055545-43055717;43055892-43056007,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A43056007-43054029
TENT5A,ENSG00000112773.16,ENSG00000112773.16:s:81752351-81752774,0.0070;-0.1538;0.1567;-0.0089,9.405e-03;6.030e-01;6.214e-01;1.341e-02,7.516e-01;2.693e-02;2.547e-02;7.028e-01,0.0039;0.6751;0.2935;0.0360,0.0402;0.4571;0.5044;0.0045,s|1e1.1o2|2e1.1o2|3e1.1o2|4e1.1o2,4,2,0;0;0;1,chr6,-,81752178-81752569;81752178-81752431;81752178-81752376;81752178-81752351,81751590-81752178;81752351-81752774,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A81752774-81751590
MAN2A1,ENSG00000112893.10,ENSG00000112893.10:t:109713520-109713774,0.1018;-0.1018,4.795e-01;4.795e-01,6.883e-02;6.883e-02,0.8229;0.1771,0.9597;0.0403,t|1e1.1o1|1e2.1o1,2,3,0;1,chr5,+,109690552-109713520;109691902-109713520,109689927-109690552;109691795-109691902;109713520-109713774,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A109713774-109689927
MAN2A1,ENSG00000112893.10,ENSG00000112893.10:t:109817273-109817438,-0.0001;0.1113;-0.0001;-0.1031,2.403e-05;5.260e-01;2.403e-05;4.818e-01,9.953e-01;6.257e-02;9.953e-01;7.529e-02,0.0043;0.8539;0.0043;0.1359,0.0033;0.9902;0.0033;0.0033,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1,4,5,1;0;0;0,chr5,+,109789048-109817273;109789527-109817273;109794237-109817273;109804277-109817273,109788934-109789048;109789460-109789527;109794175-109794237;109804154-109804277;109817273-109817438,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A109817438-109788934
RAD1,ENSG00000113456.19,ENSG00000113456.19:s:34914477-34914961,0.0081;0.1516;-0.1656,4.757e-03;7.694e-01;8.313e-01,6.670e-01;1.862e-02;1.150e-02,0.0530;0.4358;0.5098,0.0674;0.6106;0.3324,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;0,chr5,-,34914026-34914695;34913578-34914695;34911812-34914695,34911554-34911812;34913470-34913578;34913871-34914026;34914477-34914961,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A34914961-34911554
GNPDA1,ENSG00000113552.16,ENSG00000113552.16:t:142011849-142012041,0.1620;0.0000;-0.1563;-0.0019,7.477e-01;6.855e-09;7.550e-01;3.074e-03,1.862e-02;9.999e-01;1.873e-02;7.545e-01,0.6976;0.0016;0.2658;0.0360,0.8725;0.0019;0.0952;0.0271,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1,4,5,0;0;1;0,chr5,-,142012041-142012995;142012041-142012915;142012041-142012669;142012041-142012288,142011849-142012041;142012288-142012377;142012669-142012794;142012915-142012973;142012995-142013041,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A142013041-142011849
LIPE,ENSG00000079435.10,ENSG00000079435.10:t:42405385-42405837,0.1492;-0.1492,6.951e-01;6.951e-01,2.514e-02;2.514e-02,0.0987;0.9013,0.2779;0.7221,t|1e1.1o1|1e2.1o1,2,3,0;0,chr19,-,42405561-42407174;42405561-42406161,42405385-42405837;42406161-42406388;42407174-42407226,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A42407226-42405385
OPHN1,ENSG00000079482.14,ENSG00000079482.14:t:68042344-68047163,-0.0002;0.1042;-0.1023,3.986e-04;4.975e-01;4.860e-01,9.704e-01;6.264e-02;6.486e-02,0.0090;0.0338;0.9578,0.0069;0.1829;0.8093,t|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;0,chrX,-,68047163-68073152;68047163-68052540;68047163-68048416,68042344-68047163;68048416-68048582;68052540-68052590;68073152-68073299,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chrX%3A68073299-68042344
RIMS1,ENSG00000079841.18,ENSG00000079841.18:s:72265960-72266313,0.0073;-0.1872;0.1724,3.141e-02;7.771e-01;7.831e-01,5.513e-01;1.237e-02;1.392e-02,0.0367;0.9520;0.0143,0.0597;0.7359;0.2192,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;0,chr6,+,72266049-72274349;72266049-72284047;72266049-72291934,72265960-72266313;72274349-72274432;72284047-72284118;72291934-72292046,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A72292046-72265960
RIMS1,ENSG00000079841.18,ENSG00000079841.18:t:72284047-72284118,0.1868;-0.1567;-0.0094,7.901e-01;7.001e-01;1.076e-02,1.233e-02;2.264e-02;6.916e-01,0.3883;0.5738;0.0456,0.6109;0.3690;0.0180,t|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;0,chr6,+,72260767-72284047;72266049-72284047;72274432-72284047,72260699-72264004;72265960-72266313;72274349-72274432;72284047-72284118,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A72284118-72260699
RABL2B,ENSG00000079974.18,ENSG00000079974.18:t:50782188-50782351,0.0323;0.0143;-0.1032;0.0023;0.0312;-0.0000,6.632e-02;8.205e-02;5.057e-01;1.098e-04;9.942e-02;6.893e-21,4.083e-01;3.982e-01;6.387e-02;8.995e-01;3.593e-01;1.000e+00,0.0384;0.1792;0.6976;0.0171;0.0620;0.0009,0.0853;0.1968;0.5810;0.0310;0.1084;0.0008,t|1e1.1o2|1e2.1o4|1e2.2o4|1e2.3o4|2e1.1o2|2e2.4o4,6,3,0;0;0;0;0;0,chr22,-,50782351-50783501;50782351-50783045;50782351-50783039;50782351-50782891;50782347-50783501;50782347-50782769,50782188-50782351;50782769-50783286;50783391-50783662,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr22%3A50783662-50782188
PTPRH,ENSG00000080031.10,ENSG00000080031.10:t:55202056-55202322,-0.0001;0.3669;-0.3660,2.328e-04;9.362e-01;9.366e-01,9.775e-01;1.347e-03;1.342e-03,0.0078;0.4743;0.5183,0.0069;0.8526;0.1413,t|1e1.1o1|1e3.1o1|2e2.1o2,3,4,0;0;1,chr19,-,55202322-55206689;55202322-55203782;55202222-55205493,55202056-55202322;55203782-55204048;55205326-55205592;55206689-55206976,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A55206976-55202056
CLDND1,ENSG00000080822.17,ENSG00000080822.17:t:98521653-98522514,0.1254;-0.0000;-0.2798;0.0234;0.0331;-0.0000;0.0076,6.093e-01;4.527e-06;8.900e-01;5.092e-02;2.037e-01;4.527e-06;4.222e-03,4.128e-02;9.987e-01;3.415e-03;4.757e-01;2.164e-01;9.987e-01;7.613e-01,0.0640;0.0022;0.7785;0.0022;0.1552;0.0022;0.0022,0.2218;0.0015;0.4600;0.0609;0.1975;0.0015;0.0436,t|1e1.1o1|1e3.1o1|2e1.1o1|2e3.1o1|3e1.1o1|3e2.1o1|3e3.1o1,7,4,0;0;0;0;0;0;0,chr3,-,98521718-98522849;98521718-98522542;98521703-98522849;98521703-98522542;98521696-98522849;98521696-98522788;98521696-98522542,98521653-98522514;98522542-98522754;98522788-98522846;98522849-98523066,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A98523066-98521653
DLGAP4,ENSG00000080845.19,ENSG00000080845.19:s:36496705-36497066,0.0000;0.0558;0.0000;0.0001;-0.1244;0.0000;0.0003,6.594e-21;5.027e-02;6.594e-21;6.622e-21;7.388e-01;6.594e-21;6.701e-21,1.000e+00;4.025e-01;1.000e+00;9.967e-01;5.788e-03;1.000e+00;9.878e-01,0.0002;0.0136;0.0002;0.0043;0.9663;0.0007;0.0156,0.0043;0.0871;0.0001;0.0310;0.8454;0.0001;0.0316,s|1e2.1o1|1e3.1o2|2e1.1o1|2e2.1o1|2e3.1o2|2e4.1o2|i,7,5,1;1;0;0;0;0;1,chr20,+,36496850-36499242;36496850-36499588;36497066-36497447;36497066-36499242;36497066-36499588;36497066-36500199;36497067-36497446,36496705-36497066;36497447-36497602;36497817-36499321;36499588-36499676;36500197-36500360,36497067-36497446,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A36500360-36496705
IGSF9B,ENSG00000080854.16,ENSG00000080854.16:t:133912606-133913064,0.1135;-0.1135,5.475e-01;5.475e-01,5.606e-02;5.606e-02,0.0147;0.9853,0.1786;0.8214,t|1e1.1o1|i,2,2,1;1,chr11,-,133913064-133913418;133913065-133913865,133912606-133913064;133913418-na,133913065-133913865,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A133913428-133912606
CROCCP3,ENSG00000080947.15,ENSG00000080947.15:s:16485569-16485665,0.1253;-0.1253,4.807e-01;4.807e-01,4.051e-02;4.051e-02,0.6199;0.3801,0.7559;0.2441,s|1e1.1o1|1e2.1o1,2,3,0;0,chr1,-,16484906-16485569;16484464-16485569,16484233-16484464;16484823-16484906;16485569-16485665,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A16485665-16484233
CDC14B,ENSG00000081377.17,ENSG00000081377.17:s:96522506-96522603,0.1091;-0.1866;0.0358;0.0006,5.626e-01;8.778e-01;1.201e-01;9.748e-07,5.678e-02;6.537e-03;3.255e-01;9.748e-01,0.2118;0.6545;0.1407;0.0055,0.3355;0.4455;0.1956;0.0227,s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1,4,5,0;0;0;0,chr9,-,96515792-96522506;96509789-96522506;96503789-96522506;96496359-96522506,96496207-96496359;96500108-96503789;96509673-96509789;96515649-96515792;96522506-96522603,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A96522603-96496207
CDC14B,ENSG00000081377.17,ENSG00000081377.17:t:96541826-96541892,-0.1272;0.1272,6.513e-01;6.513e-01,3.613e-02;3.613e-02,0.1918;0.8082,0.0386;0.9614,t|1e1.1o1|1e2.1o1,2,3,1;0,chr9,-,96541892-96562693;96541892-96551796,96541826-96541892;96551796-96551872;96562548-96562785,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A96562785-96541826
ZNF510,ENSG00000081386.13,ENSG00000081386.13:s:96776000-96776245,0.0696;-0.1172;0.0235,2.418e-01;6.188e-01;6.010e-02,1.951e-01;4.330e-02;4.423e-01,0.0122;0.9332;0.0575,0.1021;0.7969;0.0944,s|1e1.1o1|2e1.1o1|2e2.1o1,3,3,1;0;1,chr9,-,96774846-96776003;96774846-96776000;96763632-96776000,96763506-96763693;96774788-96774846;96776000-96776245,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A96776245-96763506
ZNF510,ENSG00000081386.13,ENSG00000081386.13:s:96777582-96778129,0.1195;-0.1195,4.963e-01;4.963e-01,4.618e-02;4.618e-02,0.5550;0.4450,0.7330;0.2670,s|1e1.1o1|2e1.1o1,2,2,0;0,chr9,-,96776245-96778034;96776245-96777582,96776000-96776245;96777582-96778129,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A96778129-96776000
SMARCD3,ENSG00000082014.17,ENSG00000082014.17:t:151245460-151245671,0.2667;0.0000;-0.2673;0.0000,9.906e-01;6.893e-21;9.909e-01;6.893e-21,1.374e-04;1.000e+00;1.308e-04;1.000e+00,0.5559;0.0012;0.4417;0.0012,0.8254;0.0015;0.1717;0.0015,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1,4,5,0;0;0;0,chr7,-,151245671-151275114;151245671-151254295;151245671-151248485;151245671-151245978,151245460-151245671;151245978-151246149;151248485-151248694;151254295-151254478;151275114-151275252,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A151275252-151245460
DLG3,ENSG00000082458.12,ENSG00000082458.12:s:70492521-70492596,-0.1067;0.1067,5.231e-01;5.231e-01,6.124e-02;6.124e-02,0.9639;0.0361,0.8182;0.1818,s|1e1.1o1|1e2.1o1,2,3,0;0,chrX,+,70492596-70493376;70492596-70495408,70492521-70492596;70493376-70493475;70495408-70495453,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chrX%3A70495453-70492521
DLG3,ENSG00000082458.12,ENSG00000082458.12:s:70493376-70493475,0.0000;0.1202;-0.1217,1.936e-04;5.530e-01;5.629e-01,9.795e-01;4.663e-02;4.543e-02,0.0069;0.7628;0.2310,0.0074;0.9401;0.0524,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;1,chrX,+,70493475-70495408;70493475-70497180;70493475-70498520,70493376-70493475;70495408-70495453;70497165-70497221;70498520-70498570,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chrX%3A70498570-70493376
ERC1,ENSG00000082805.20,ENSG00000082805.20:s:1408149-1408247,-0.2650;0.2650,9.999e-01;9.999e-01,2.858e-08;2.856e-08,0.5136;0.4864,0.2417;0.7583,s|1e1.1o1|1e2.1o1,2,3,0;0,chr12,+,1408247-1410389;1408247-1444562,1408149-1408247;1410389-1410453;1443291-1445055,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A1445055-1408149
ERC1,ENSG00000082805.20,ENSG00000082805.20:s:991208-991619,0.2038;-0.0000;-0.1422;-0.0000;-0.0264,8.716e-01;1.247e-07;6.547e-01;1.247e-07;1.103e-01,6.425e-03;9.998e-01;2.981e-02;9.998e-01;3.462e-01,0.1826;0.0019;0.6342;0.0019;0.1762,0.4124;0.0016;0.4498;0.0016;0.1397,s|1e2.1o1|2e1.1o1|2e2.1o1|2e3.1o1|3e2.1o1,5,4,0;0;0;0;1,chr12,+,991322-1027748;991487-1027423;991487-1027748;991487-1028339;991619-1027748,991208-991619;1027423-1027539;1027747-1028172;1028339-1028572,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A1028572-991208
ERC1,ENSG00000082805.20,ENSG00000082805.20:t:1027747-1028172,-0.0700;0.2100;-0.0680;-0.0137;-0.0045;-0.0000;-0.0000,3.094e-01;9.106e-01;3.298e-01;5.142e-02;1.636e-02;7.007e-09;7.007e-09,1.531e-01;3.976e-03;1.285e-01;4.799e-01;6.298e-01;1.000e+00;1.000e+00,0.1278;0.1537;0.5126;0.1405;0.0505;0.0011;0.0011,0.0422;0.3817;0.4107;0.1258;0.0396;0.0010;0.0010,t|1e1.1o1|1e2.1o3|1e2.2o3|1e2.3o3|1e3.1o1|1e4.1o1|1e5.1o1,7,6,0;0;0;1;0;0;0,chr12,+,990629-1027748;991322-1027748;991487-1027748;991619-1027748;998482-1027748;1020776-1027748;1027539-1027748,990509-990629;991208-991619;998322-998482;1020675-1020776;1027423-1027539;1027747-1028172,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A1028172-990509
ERC1,ENSG00000082805.20,ENSG00000082805.20:t:1443291-1445055,0.2692;-0.2367;-0.0010;0.0000,9.988e-01;9.940e-01;3.224e-08;6.893e-21,9.316e-07;5.257e-05;9.616e-01;1.000e+00,0.5208;0.4462;0.0301;0.0004,0.7933;0.2057;0.0005;0.0005,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1,4,5,0;0;1;0,chr12,+,1408247-1444562;1410453-1444562;1412538-1444562;1430798-1444562,1408149-1408247;1410389-1410453;1412328-1412538;1430277-1430798;1443291-1445055,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A1445055-1408149
DOP1A,ENSG00000083097.15,ENSG00000083097.15:s:83167862-83168756,-0.1165;0.1165,6.147e-01;6.147e-01,4.510e-02;4.510e-02,0.1706;0.8294,0.0360;0.9640,s|1e1.1o1|i,2,2,0;1,chr6,+,83168756-83169478;83168757-83169477,83167862-83168756;83169478-83169534,83168757-83169477,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A83169534-83167862
DOP1A,ENSG00000083097.15,ENSG00000083097.15:t:83096925-83097115,0.2110;0.0000;-0.2112,7.536e-01;7.913e-05;7.542e-01,1.133e-02;9.877e-01;1.129e-02,0.2924;0.0058;0.7021,0.5643;0.0062;0.4284,t|1e1.1o1|1e2.1o1|1e3.1o1,3,4,1;1;0,chr6,+,83067779-83096925;83087166-83096925;83096823-83096925,na-83087166;83067666-83067779;83096729-83096823;83096925-83097115,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A83097115-83067666
